GeoUID,Type,Region Name,Area (sq km),Population ,Dwellings ,Households ,v_CA16_5005: Total - Income statistics in 2015 for persons aged 15 years and over not in economic families in private households - 25% sample data,v_CA16_3852: Total - Aboriginal identity for the population in private households - 25% sample data,v_CA16_3999: Total - Ethnic origin for the population in private households - 25% sample data,v_CA16_3438: Total - Age at immigration for the immigrant population in private households - 25% sample data,v_CA16_3390: Total - Citizenship for the population in private households - 25% sample data,"v_CA16_5096: Total - Highest certificate, diploma or degree for the population aged 25 to 64 years in private households - 25% sample data","v_CA16_5051: Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",v_CA16_5621: Total population aged 15 years and over by work activity during the reference year - 25% sample data,v_CA16_5762: Total - Place of work status for the employed labour force aged 15 years and over in private households - 25% sample data,v_CA16_5807: Bicycle,v_CA16_5807: Bicycle.1,v_CA16_388: 15 to 64 years,v_CA16_418: Private households by household size,v_CA16_406: Population density per square kilometre,v_CA16_424: Number of persons in private households,v_CA16_478: Total - Census families in private households by family size - 100% data,v_CA16_485: Total couple families,v_CA16_491: Total - Couple census families in private households - 100% data,v_CA16_501: Total - Persons not in census families in private households - 100% data,v_CA16_509: Non-census-family households,v_CA16_504: Total - Private households by household type - 100% data,v_CA16_2201: Total - Income statistics in 2015 for the population aged 15 years and over in private households - 100% data,v_CA16_2246: Total - Total income groups in 2015 for the population aged 15 years and over in private households - 100% data,v_CA16_2297: Total - After-tax income groups in 2015 for the population aged 15 years and over in private households - 100% data,v_CA16_2351: With employment income,v_CA16_2396: Total - Income statistics in 2015 for private households by household size - 100% data,"v_CA16_2406: Under $5,000","v_CA16_2407: $5,000 to $9,999","v_CA16_2408: $10,000 to $14,999","v_CA16_2416: $50,000 to $59,999","v_CA16_2417: $60,000 to $69,999","v_CA16_2418: $70,000 to $79,999","v_CA16_2419: $80,000 to $89,999","v_CA16_2420: $90,000 to $99,999",v_CA16_2465: Median total income in 2015 for persons aged 15 years and over not in economic families ($),v_CA16_2510: Total - Low-income status in 2015 for the population in private households to whom low-income concepts are applicable - 100% data,"v_CA16_2525: In low income based on the Low-income measure, after tax (LIM-AT)","v_CA16_2555: In low income based on the Low-income cut-offs, after tax (LICO-AT)","v_CA16_2570: Prevalence of low income based on the Low-income cut-offs, after tax (LICO-AT) (%)",Cost_of_Bike_in_2014-04-14,Cost_of_Bike_in_2014-04-21,Cost_of_Bike_in_2014-04-28,Cost_of_Bike_in_2014-05-05,Cost_of_Bike_in_2014-05-12,Density_Theft_Bikes_in_2014-04-14/Area,Density_Theft_Bikes_in_2014-04-21/Area,Density_Theft_Bikes_in_2014-04-28/Area,Density_Theft_Bikes_in_2014-05-05/Area,Density_Theft_Bikes_in_2014-05-12/Area
5350315.03,CT,Toronto,6.01015,5505.0,1895.0,1699.0,470.0,5680.0,5675.0,3200.0,5675.0,2945.0,4515.0,4515.0,2385.0,0.0,0.0,64.5,1700.0,915.9,5505.0,1505.0,1095.0,1100.0,730.0,340.0,1700.0,4475.0,4480.0,4475.0,2695.0,1700.0,25.0,30.0,30.0,130.0,135.0,100.0,105.0,90.0,24512.0,5505.0,1205.0,1000.0,18.2,0.0,0.0,0.0,0.0,0.0,,,,,
5350316.01,CT,Toronto,1.7746,3910.0,1301.0,1224.0,325.0,3750.0,3750.0,2270.0,3755.0,1915.0,3265.0,3260.0,1615.0,25.0,25.0,60.6,1225.0,2203.2,3745.0,1065.0,800.0,800.0,550.0,275.0,1220.0,3210.0,3205.0,3210.0,1965.0,1225.0,10.0,10.0,15.0,115.0,90.0,85.0,80.0,85.0,25749.0,3745.0,490.0,400.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350316.03,CT,Toronto,0.40066,5888.0,2039.0,1948.0,655.0,5990.0,5990.0,3750.0,5990.0,3260.0,4635.0,4635.0,2210.0,20.0,20.0,69.4,1950.0,14694.3,5885.0,1535.0,885.0,890.0,960.0,510.0,1950.0,4580.0,4580.0,4580.0,2755.0,1950.0,45.0,45.0,80.0,240.0,170.0,140.0,85.0,85.0,24000.0,5880.0,1950.0,1430.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350316.04,CT,Toronto,0.46506000000000003,4275.0,1760.0,1679.0,795.0,4160.0,4160.0,2365.0,4155.0,1960.0,3215.0,3215.0,1400.0,10.0,10.0,64.2,1680.0,9193.5,4270.0,1035.0,490.0,495.0,955.0,690.0,1680.0,3325.0,3325.0,3325.0,1785.0,1675.0,40.0,55.0,110.0,150.0,120.0,95.0,60.0,50.0,17980.0,4270.0,1955.0,1585.0,37.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.502601814819595,0.0,0.0
5350316.05,CT,Toronto,0.40614,3992.0,1373.0,1309.0,505.0,4015.0,4015.0,2345.0,4010.0,2055.0,3110.0,3110.0,1530.0,15.0,15.0,66.4,1310.0,9827.7,3985.0,1040.0,595.0,600.0,675.0,340.0,1310.0,3085.0,3085.0,3085.0,1810.0,1310.0,30.0,25.0,60.0,130.0,105.0,90.0,75.0,45.0,19584.0,3985.0,1300.0,1045.0,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350316.06,CT,Toronto,0.40499,3672.0,1198.0,1164.0,300.0,3645.0,3645.0,1970.0,3645.0,1835.0,2740.0,2740.0,1360.0,15.0,15.0,65.7,1165.0,9064.4,3670.0,975.0,495.0,495.0,505.0,265.0,1165.0,2765.0,2765.0,2765.0,1680.0,1160.0,15.0,35.0,50.0,115.0,80.0,65.0,60.0,40.0,19360.0,3670.0,1410.0,1115.0,30.4,0.0,0.0,0.0,0.0,0.0,16.461311801937494,0.0,0.0,0.0,0.0
5350317.02,CT,Toronto,0.43231,7347.0,3408.0,3336.0,1725.0,7400.0,7400.0,5370.0,7400.0,3905.0,6595.0,6590.0,3335.0,25.0,25.0,62.8,3335.0,16999.1,7335.0,2000.0,1535.0,1535.0,1960.0,1415.0,3335.0,6525.0,6525.0,6525.0,3965.0,3335.0,105.0,95.0,145.0,255.0,220.0,165.0,175.0,140.0,19136.0,7335.0,2305.0,1955.0,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350317.03,CT,Toronto,1.19309,3688.0,1264.0,1245.0,345.0,3620.0,3620.0,2155.0,3620.0,2015.0,3165.0,3165.0,1790.0,10.0,10.0,68.9,1245.0,3090.8,3685.0,1110.0,925.0,930.0,455.0,215.0,1245.0,3230.0,3235.0,3230.0,2275.0,1245.0,15.0,5.0,25.0,90.0,80.0,75.0,75.0,90.0,25664.0,3690.0,530.0,460.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350317.04,CT,Toronto,0.72206,6627.0,2594.0,2534.0,910.0,6580.0,6580.0,4640.0,6580.0,3605.0,5590.0,5590.0,3295.0,15.0,15.0,67.6,2535.0,9179.9,6615.0,1880.0,1410.0,1415.0,1155.0,730.0,2535.0,5600.0,5605.0,5605.0,3790.0,2535.0,40.0,40.0,65.0,225.0,225.0,180.0,150.0,125.0,28245.0,6620.0,1670.0,1270.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350317.05,CT,Toronto,0.54133,2229.0,834.0,811.0,405.0,2270.0,2275.0,1600.0,2270.0,1235.0,2005.0,2010.0,1130.0,0.0,0.0,68.4,810.0,4499.4,2230.0,615.0,505.0,505.0,475.0,235.0,810.0,1995.0,1995.0,1995.0,1360.0,810.0,20.0,15.0,15.0,55.0,45.0,50.0,45.0,50.0,23616.0,2225.0,365.0,345.0,15.5,0.0,0.0,0.0,0.0,0.0,,,,,
5350318.0,CT,Toronto,1.9063700000000001,8574.0,3568.0,3330.0,1675.0,8550.0,8550.0,5305.0,8550.0,4995.0,7635.0,7630.0,4165.0,15.0,15.0,75.4,3330.0,4497.7,8550.0,2300.0,1840.0,1840.0,2025.0,1165.0,3330.0,7630.0,7630.0,7630.0,4800.0,3330.0,310.0,100.0,100.0,230.0,235.0,185.0,160.0,150.0,17946.0,8550.0,2460.0,2215.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350319.0,CT,Toronto,1.20157,4191.0,1616.0,1527.0,575.0,4045.0,4045.0,2480.0,4045.0,2355.0,3575.0,3580.0,1850.0,10.0,10.0,70.3,1525.0,3487.8,4185.0,1185.0,975.0,975.0,745.0,395.0,1525.0,3685.0,3685.0,3685.0,2330.0,1525.0,50.0,30.0,45.0,110.0,90.0,90.0,80.0,50.0,24213.0,4185.0,1045.0,930.0,22.2,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,8.322444801384853
5350320.01,CT,Toronto,0.73678,5197.0,2103.0,2036.0,875.0,5050.0,5055.0,3620.0,5055.0,2685.0,4345.0,4345.0,2340.0,20.0,20.0,64.1,2035.0,7054.4,5030.0,1395.0,1070.0,1070.0,1140.0,715.0,2040.0,4355.0,4360.0,4360.0,2795.0,2035.0,45.0,45.0,95.0,165.0,140.0,110.0,85.0,75.0,20562.0,5030.0,1515.0,1195.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350320.02,CT,Toronto,0.8527600000000001,5869.0,2129.0,2067.0,975.0,5985.0,5985.0,4265.0,5980.0,3440.0,5275.0,5270.0,3035.0,10.0,10.0,70.1,2070.0,6883.7,5870.0,1640.0,1285.0,1280.0,1125.0,550.0,2065.0,5150.0,5150.0,5150.0,3390.0,2065.0,50.0,40.0,55.0,160.0,155.0,155.0,130.0,105.0,24080.0,5865.0,1195.0,1135.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350321.01,CT,Toronto,1.25768,3830.0,1340.0,1258.0,455.0,3860.0,3860.0,2385.0,3860.0,2215.0,3410.0,3410.0,1840.0,0.0,0.0,67.5,1260.0,3046.0,3825.0,1120.0,970.0,970.0,510.0,225.0,1260.0,3365.0,3365.0,3365.0,2145.0,1260.0,35.0,20.0,30.0,50.0,80.0,55.0,70.0,60.0,21696.0,3830.0,695.0,640.0,16.7,0.0,0.0,0.0,0.0,0.0,,,,,
5350321.02,CT,Toronto,1.2172,4030.0,1497.0,1429.0,475.0,3965.0,3965.0,2545.0,3965.0,2280.0,3510.0,3510.0,1840.0,10.0,10.0,71.6,1430.0,3310.6,4000.0,1130.0,965.0,960.0,690.0,365.0,1430.0,3555.0,3555.0,3555.0,2215.0,1430.0,55.0,25.0,40.0,100.0,95.0,80.0,65.0,70.0,25248.0,4000.0,960.0,895.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350322.01,CT,Toronto,0.20805,4737.0,2371.0,2242.0,1175.0,4695.0,4695.0,3055.0,4695.0,2920.0,4305.0,4305.0,2405.0,15.0,15.0,79.3,2240.0,22774.0,4735.0,1245.0,950.0,950.0,1440.0,1020.0,2240.0,4320.0,4320.0,4320.0,2670.0,2245.0,240.0,90.0,100.0,180.0,160.0,160.0,115.0,110.0,24896.0,4730.0,1745.0,1535.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350322.02,CT,Toronto,1.40695,3500.0,1262.0,1185.0,610.0,3010.0,3010.0,1965.0,3015.0,1525.0,2725.0,2725.0,1285.0,10.0,10.0,56.4,1185.0,2487.4,2970.0,770.0,675.0,675.0,720.0,455.0,1185.0,2710.0,2710.0,2710.0,1515.0,1185.0,60.0,20.0,40.0,70.0,45.0,55.0,30.0,35.0,17773.0,2970.0,860.0,790.0,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350323.01,CT,Toronto,1.04061,4289.0,1746.0,1706.0,570.0,4320.0,4320.0,2485.0,4320.0,2210.0,3775.0,3775.0,1965.0,0.0,0.0,63.8,1705.0,4148.4,4290.0,1250.0,1025.0,1030.0,715.0,510.0,1705.0,3735.0,3735.0,3735.0,2275.0,1705.0,40.0,35.0,30.0,125.0,120.0,100.0,110.0,95.0,37862.0,4290.0,895.0,745.0,17.4,0.0,0.0,0.0,0.0,0.0,,,,,
5350323.02,CT,Toronto,1.8599900000000005,5367.0,1935.0,1849.0,505.0,4620.0,4615.0,2755.0,4620.0,2150.0,4185.0,4185.0,2130.0,10.0,10.0,52.9,1850.0,2895.3,4885.0,1510.0,1315.0,1315.0,670.0,435.0,1850.0,4400.0,4400.0,4400.0,2640.0,1850.0,35.0,15.0,25.0,125.0,110.0,105.0,90.0,85.0,40128.0,4885.0,655.0,540.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350324.01,CT,Toronto,1.1954,3498.0,1214.0,1143.0,255.0,3720.0,3720.0,2290.0,3720.0,1930.0,3195.0,3195.0,1620.0,0.0,0.0,68.1,1140.0,2958.9,3485.0,1035.0,765.0,765.0,410.0,180.0,1140.0,3015.0,3015.0,3015.0,1860.0,1145.0,15.0,20.0,25.0,80.0,60.0,60.0,55.0,70.0,18624.0,3485.0,785.0,660.0,18.9,0.0,0.0,0.0,0.0,0.0,,,,,
5350324.02,CT,Toronto,1.89369,6123.0,2256.0,2133.0,615.0,6215.0,6215.0,3945.0,6215.0,3330.0,5415.0,5420.0,2725.0,0.0,0.0,68.3,2130.0,3233.9,6115.0,1820.0,1355.0,1350.0,870.0,410.0,2135.0,5340.0,5335.0,5335.0,3195.0,2135.0,60.0,55.0,80.0,135.0,115.0,115.0,110.0,85.0,16896.0,6120.0,1500.0,1370.0,22.4,0.0,0.0,0.0,0.0,0.0,,,,,
5350324.03,CT,Toronto,2.16991,3862.0,1762.0,1701.0,770.0,3985.0,3985.0,2580.0,3990.0,1560.0,3685.0,3685.0,1480.0,0.0,0.0,48.6,1705.0,1781.9,3855.0,1140.0,1000.0,1005.0,875.0,610.0,1700.0,3535.0,3540.0,3535.0,1755.0,1700.0,50.0,25.0,35.0,90.0,100.0,120.0,65.0,70.0,20208.0,3855.0,810.0,690.0,17.9,0.0,0.0,0.0,0.0,0.0,,,,,
5350324.05,CT,Toronto,0.65612,3388.0,1405.0,1382.0,625.0,3285.0,3280.0,2375.0,3285.0,1540.0,2905.0,2905.0,1405.0,10.0,10.0,59.9,1385.0,5163.1,3380.0,950.0,790.0,790.0,675.0,490.0,1380.0,2980.0,2985.0,2980.0,1695.0,1385.0,35.0,20.0,40.0,60.0,70.0,75.0,60.0,60.0,17750.0,3385.0,875.0,710.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350324.06,CT,Toronto,0.65762,3561.0,1219.0,1182.0,235.0,3430.0,3430.0,2385.0,3430.0,1905.0,2800.0,2795.0,1660.0,0.0,0.0,68.0,1180.0,5433.3,3560.0,1050.0,880.0,880.0,340.0,185.0,1185.0,2945.0,2945.0,2945.0,2020.0,1180.0,30.0,15.0,15.0,90.0,65.0,95.0,75.0,90.0,36480.0,3560.0,525.0,455.0,12.8,0.0,0.0,0.0,0.0,0.0,,,,,
5350330.0,CT,Toronto,2.19348,4288.0,1757.0,1730.0,515.0,4135.0,4135.0,1110.0,4130.0,2205.0,3620.0,3615.0,2085.0,10.0,10.0,60.3,1730.0,1954.7,4210.0,1265.0,1075.0,1070.0,670.0,510.0,1730.0,3675.0,3675.0,3675.0,2425.0,1730.0,15.0,5.0,20.0,120.0,95.0,115.0,100.0,100.0,42912.0,4210.0,315.0,285.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350331.01,CT,Toronto,1.52013,5629.0,2287.0,2261.0,835.0,5515.0,5520.0,2025.0,5520.0,2685.0,4745.0,4740.0,2490.0,0.0,0.0,60.4,2260.0,3703.0,5440.0,1585.0,1245.0,1250.0,940.0,715.0,2260.0,4685.0,4685.0,4685.0,3130.0,2265.0,25.0,15.0,20.0,175.0,160.0,150.0,155.0,140.0,47504.0,5440.0,425.0,365.0,6.7,0.0,0.0,0.0,0.0,0.0,,,,,
5350331.03,CT,Toronto,0.51039,6162.0,1931.0,1877.0,480.0,6120.0,6120.0,3750.0,6120.0,3080.0,4495.0,4500.0,2040.0,0.0,0.0,66.5,1880.0,12072.9,6155.0,1590.0,1095.0,1095.0,700.0,360.0,1880.0,4530.0,4525.0,4525.0,2735.0,1880.0,40.0,30.0,65.0,210.0,145.0,115.0,85.0,55.0,20384.0,6155.0,2535.0,1960.0,31.8,0.0,0.0,0.0,0.0,0.0,,,,,
5350331.04,CT,Toronto,1.06015,3212.0,1288.0,1261.0,495.0,3090.0,3090.0,1565.0,3090.0,1705.0,2685.0,2685.0,1540.0,0.0,0.0,64.9,1260.0,3029.9,3060.0,850.0,670.0,675.0,560.0,450.0,1265.0,2655.0,2655.0,2655.0,1810.0,1260.0,20.0,15.0,25.0,130.0,90.0,105.0,85.0,75.0,43392.0,3060.0,375.0,290.0,9.5,0.0,0.0,0.0,0.0,0.0,,,,,
5350332.0,CT,Toronto,1.52621,7350.0,2914.0,2785.0,1095.0,7220.0,7220.0,3665.0,7220.0,3875.0,5895.0,5895.0,2980.0,0.0,0.0,67.3,2785.0,4815.6,7225.0,1925.0,1270.0,1270.0,1345.0,960.0,2785.0,5895.0,5895.0,5895.0,3500.0,2785.0,45.0,135.0,215.0,230.0,185.0,135.0,130.0,90.0,19392.0,7225.0,2415.0,1975.0,27.3,0.0,0.0,0.0,0.0,0.0,,,,,
5350333.0,CT,Toronto,2.39935,4695.0,1710.0,1644.0,430.0,4710.0,4705.0,1515.0,4705.0,2515.0,3920.0,3915.0,2220.0,10.0,10.0,68.3,1645.0,1956.9,4690.0,1355.0,1065.0,1065.0,590.0,360.0,1640.0,3940.0,3935.0,3935.0,2710.0,1645.0,15.0,20.0,20.0,95.0,95.0,115.0,95.0,80.0,39232.0,4690.0,685.0,580.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350334.0,CT,Toronto,2.38519,3500.0,1358.0,1274.0,355.0,3435.0,3435.0,830.0,3435.0,1850.0,2895.0,2900.0,1780.0,10.0,10.0,66.4,1275.0,1470.2,3450.0,1000.0,850.0,850.0,435.0,305.0,1275.0,2880.0,2880.0,2880.0,2045.0,1270.0,25.0,15.0,15.0,70.0,70.0,65.0,70.0,70.0,37504.0,3455.0,375.0,335.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350335.0,CT,Toronto,2.2315099999999997,7740.0,3026.0,2984.0,1140.0,7660.0,7655.0,3495.0,7655.0,4105.0,6435.0,6435.0,3415.0,15.0,15.0,66.3,2985.0,3468.1,7660.0,2065.0,1615.0,1620.0,1365.0,1020.0,2985.0,6435.0,6435.0,6435.0,4065.0,2985.0,60.0,50.0,110.0,245.0,185.0,170.0,150.0,135.0,23008.0,7660.0,1765.0,1350.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350336.0,CT,Toronto,1.63381,6772.0,2553.0,2393.0,830.0,6580.0,6580.0,2515.0,6580.0,3835.0,5635.0,5630.0,3370.0,30.0,30.0,69.8,2395.0,4144.2,6600.0,1890.0,1510.0,1510.0,1020.0,615.0,2395.0,5625.0,5630.0,5625.0,3940.0,2395.0,40.0,30.0,55.0,190.0,170.0,160.0,140.0,140.0,29568.0,6600.0,845.0,810.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350337.01,CT,Toronto,0.20168,721.0,357.0,316.0,130.0,740.0,740.0,210.0,735.0,425.0,590.0,590.0,360.0,0.0,0.0,71.5,315.0,3574.6,720.0,185.0,115.0,115.0,185.0,135.0,315.0,595.0,595.0,595.0,390.0,315.0,5.0,15.0,25.0,35.0,10.0,20.0,15.0,15.0,18848.0,720.0,230.0,215.0,29.9,0.0,0.0,0.0,0.0,0.0,,,,,
5350337.02,CT,Toronto,0.61933,2155.0,888.0,862.0,355.0,1860.0,1860.0,460.0,1855.0,1050.0,1560.0,1565.0,835.0,10.0,10.0,59.4,865.0,3480.3,1865.0,540.0,365.0,365.0,425.0,335.0,865.0,1570.0,1570.0,1570.0,1040.0,865.0,15.0,25.0,35.0,75.0,50.0,45.0,40.0,40.0,25984.0,1870.0,480.0,385.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350338.0,CT,Toronto,1.6501299999999999,5956.0,2729.0,2627.0,1185.0,5825.0,5825.0,1450.0,5830.0,3525.0,4960.0,4955.0,2965.0,30.0,30.0,69.7,2625.0,3609.5,5815.0,1575.0,1265.0,1265.0,1310.0,1075.0,2625.0,4945.0,4950.0,4945.0,3495.0,2625.0,55.0,180.0,140.0,155.0,170.0,130.0,120.0,120.0,23952.0,5815.0,955.0,850.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350339.0,CT,Toronto,1.8385099999999999,6687.0,3110.0,3000.0,1205.0,6685.0,6685.0,1435.0,6680.0,3700.0,5610.0,5610.0,3405.0,70.0,70.0,65.4,3000.0,3664.7,6685.0,1885.0,1555.0,1555.0,1330.0,1150.0,3000.0,5610.0,5610.0,5610.0,4050.0,3000.0,50.0,40.0,65.0,195.0,195.0,170.0,160.0,150.0,42222.0,6685.0,640.0,530.0,7.9,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.7770267382670905,0.0
5350340.0,CT,Toronto,1.27488,6771.0,2557.0,2457.0,890.0,6745.0,6745.0,3230.0,6745.0,3930.0,5565.0,5560.0,3180.0,15.0,15.0,69.9,2455.0,5310.6,6765.0,1845.0,1490.0,1490.0,1085.0,685.0,2460.0,5495.0,5500.0,5495.0,3665.0,2455.0,60.0,40.0,95.0,190.0,170.0,130.0,125.0,110.0,24896.0,6765.0,1880.0,1605.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350341.02,CT,Toronto,0.77866,4379.0,1860.0,1777.0,1030.0,4105.0,4100.0,2050.0,4105.0,2390.0,3550.0,3550.0,1925.0,10.0,10.0,64.5,1775.0,5624.9,4160.0,1040.0,855.0,850.0,1120.0,805.0,1775.0,3560.0,3560.0,3560.0,2175.0,1775.0,45.0,60.0,75.0,165.0,120.0,105.0,85.0,65.0,22438.0,4160.0,1200.0,1005.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350341.03,CT,Toronto,0.40538,3436.0,1465.0,1334.0,550.0,3535.0,3535.0,2240.0,3535.0,1890.0,2550.0,2550.0,1065.0,0.0,0.0,67.7,1335.0,8475.6,3430.0,840.0,565.0,565.0,610.0,510.0,1335.0,2480.0,2480.0,2480.0,1275.0,1335.0,35.0,150.0,190.0,80.0,55.0,35.0,30.0,15.0,11944.0,3430.0,2250.0,1790.0,52.2,0.0,0.0,0.0,0.0,0.0,,,,,
5350341.04,CT,Toronto,0.67099,6030.0,2261.0,2171.0,940.0,5970.0,5970.0,3225.0,5970.0,3340.0,4655.0,4650.0,2260.0,25.0,25.0,69.2,2175.0,8986.6,6015.0,1500.0,1115.0,1115.0,1105.0,750.0,2170.0,4710.0,4710.0,4710.0,2810.0,2170.0,65.0,80.0,145.0,190.0,175.0,110.0,95.0,100.0,18624.0,6015.0,2345.0,1965.0,32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350342.0,CT,Toronto,1.2329700000000001,7561.0,2414.0,2376.0,560.0,7375.0,7375.0,4175.0,7375.0,4225.0,6015.0,6010.0,3670.0,25.0,25.0,70.2,2375.0,6133.2,7430.0,2075.0,1590.0,1590.0,925.0,480.0,2380.0,6010.0,6010.0,6010.0,4205.0,2375.0,25.0,20.0,60.0,230.0,175.0,145.0,145.0,150.0,27891.0,7430.0,1475.0,1150.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350343.0,CT,Toronto,1.09816,4218.0,1620.0,1517.0,615.0,4210.0,4205.0,1930.0,4210.0,2330.0,3515.0,3510.0,1925.0,0.0,0.0,69.3,1515.0,3841.5,4155.0,1150.0,855.0,855.0,720.0,445.0,1515.0,3515.0,3515.0,3515.0,2200.0,1520.0,30.0,35.0,70.0,105.0,105.0,100.0,80.0,70.0,20672.0,4155.0,985.0,855.0,20.6,0.0,0.0,0.0,0.0,0.0,,,,,
5350344.01,CT,Toronto,1.06274,5186.0,1990.0,1880.0,850.0,5390.0,5390.0,2985.0,5390.0,2970.0,4580.0,4585.0,2545.0,10.0,10.0,67.8,1880.0,4879.1,5180.0,1405.0,1055.0,1055.0,1005.0,600.0,1880.0,4435.0,4435.0,4435.0,2780.0,1880.0,40.0,25.0,45.0,170.0,120.0,120.0,120.0,90.0,21018.0,5180.0,1090.0,940.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350344.02,CT,Toronto,0.22083000000000005,3365.0,1850.0,1829.0,1015.0,3150.0,3150.0,1860.0,3150.0,1885.0,2745.0,2750.0,1280.0,0.0,0.0,68.9,1830.0,15240.0,3365.0,845.0,520.0,525.0,1100.0,1000.0,1830.0,2890.0,2895.0,2890.0,1625.0,1830.0,25.0,140.0,230.0,150.0,105.0,105.0,70.0,55.0,19040.0,3365.0,1395.0,1165.0,34.6,0.0,0.0,0.0,0.0,0.0,,,,,
5350345.0,CT,Toronto,0.78754,3938.0,1328.0,1258.0,405.0,3835.0,3835.0,2020.0,3835.0,2145.0,3245.0,3245.0,1855.0,15.0,15.0,69.9,1255.0,5000.6,3930.0,1075.0,825.0,830.0,610.0,275.0,1260.0,3340.0,3340.0,3340.0,2205.0,1260.0,10.0,10.0,25.0,110.0,85.0,80.0,85.0,85.0,23744.0,3925.0,600.0,530.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350346.01,CT,Toronto,1.5199799999999999,4634.0,1717.0,1609.0,535.0,4720.0,4720.0,2600.0,4725.0,2570.0,3755.0,3755.0,2055.0,20.0,20.0,69.3,1605.0,3048.9,4625.0,1250.0,865.0,865.0,695.0,430.0,1610.0,3660.0,3660.0,3655.0,2380.0,1610.0,30.0,30.0,70.0,155.0,120.0,125.0,75.0,60.0,24512.0,4630.0,1415.0,1145.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350346.02,CT,Toronto,0.40049,5388.0,2066.0,2029.0,685.0,5385.0,5385.0,3245.0,5385.0,3125.0,4365.0,4365.0,2640.0,10.0,10.0,70.8,2030.0,13449.8,5385.0,1490.0,1030.0,1030.0,920.0,600.0,2025.0,4365.0,4365.0,4365.0,2955.0,2030.0,50.0,20.0,75.0,180.0,185.0,175.0,115.0,110.0,28864.0,5385.0,1350.0,1000.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350347.0,CT,Toronto,1.50409,2833.0,931.0,924.0,270.0,2600.0,2605.0,1395.0,2605.0,1520.0,2195.0,2200.0,1450.0,10.0,10.0,75.1,925.0,1883.4,2635.0,750.0,600.0,600.0,370.0,215.0,925.0,2205.0,2205.0,2205.0,1670.0,920.0,15.0,5.0,10.0,50.0,85.0,90.0,75.0,90.0,44608.0,2635.0,255.0,210.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
