,City,GeoUID,Hour,PopulationCT,BicycleT,Area(sqKm),SumThBikes,BikesThDensity,BikesDensity,PopulationDensity,%Theft/sqKm,%PopulationBike
655,Toronto,5350007.02,9.0,4753,235,0.43657,2,4.581166823189866,538.2871017248093,10887.142955310717,0.00851063829787234,0.049442457395329265
656,Toronto,5350007.02,10.0,4753,235,0.43657,2,4.581166823189866,538.2871017248093,10887.142955310717,0.00851063829787234,0.049442457395329265
657,Toronto,5350007.02,12.0,4753,235,0.43657,2,4.581166823189866,538.2871017248093,10887.142955310717,0.00851063829787234,0.049442457395329265
658,Toronto,5350007.02,13.0,4753,235,0.43657,2,4.581166823189866,538.2871017248093,10887.142955310717,0.00851063829787234,0.049442457395329265
659,Toronto,5350007.02,14.0,4753,235,0.43657,1,2.290583411594933,538.2871017248093,10887.142955310717,0.00425531914893617,0.049442457395329265
660,Toronto,5350007.02,17.0,4753,235,0.43657,1,2.290583411594933,538.2871017248093,10887.142955310717,0.00425531914893617,0.049442457395329265
661,Toronto,5350007.02,22.0,4753,235,0.43657,3,6.871750234784799,538.2871017248093,10887.142955310717,0.01276595744680851,0.049442457395329265
662,Toronto,5350008.01,0.0,7503,325,0.29723,3,10.09319382296538,1093.4293308212496,25243.07775123642,0.009230769230769232,0.043316006930561105
663,Toronto,5350008.01,2.0,7503,325,0.29723,2,6.728795881976921,1093.4293308212496,25243.07775123642,0.006153846153846154,0.043316006930561105
664,Toronto,5350008.01,6.0,7503,325,0.29723,3,10.09319382296538,1093.4293308212496,25243.07775123642,0.009230769230769232,0.043316006930561105
665,Toronto,5350008.01,7.0,7503,325,0.29723,1,3.3643979409884603,1093.4293308212496,25243.07775123642,0.003076923076923077,0.043316006930561105
666,Toronto,5350008.01,11.0,7503,325,0.29723,1,3.3643979409884603,1093.4293308212496,25243.07775123642,0.003076923076923077,0.043316006930561105
667,Toronto,5350008.01,12.0,7503,325,0.29723,1,3.3643979409884603,1093.4293308212496,25243.07775123642,0.003076923076923077,0.043316006930561105
668,Toronto,5350008.01,15.0,7503,325,0.29723,1,3.3643979409884603,1093.4293308212496,25243.07775123642,0.003076923076923077,0.043316006930561105
669,Toronto,5350008.01,16.0,7503,325,0.29723,2,6.728795881976921,1093.4293308212496,25243.07775123642,0.006153846153846154,0.043316006930561105
670,Toronto,5350008.01,17.0,7503,325,0.29723,1,3.3643979409884603,1093.4293308212496,25243.07775123642,0.003076923076923077,0.043316006930561105
671,Toronto,5350008.01,18.0,7503,325,0.29723,5,16.8219897049423,1093.4293308212496,25243.07775123642,0.015384615384615384,0.043316006930561105
672,Toronto,5350008.01,19.0,7503,325,0.29723,2,6.728795881976921,1093.4293308212496,25243.07775123642,0.006153846153846154,0.043316006930561105
673,Toronto,5350008.01,20.0,7503,325,0.29723,2,6.728795881976921,1093.4293308212496,25243.07775123642,0.006153846153846154,0.043316006930561105
674,Toronto,5350008.01,21.0,7503,325,0.29723,4,13.457591763953841,1093.4293308212496,25243.07775123642,0.012307692307692308,0.043316006930561105
675,Toronto,5350008.01,22.0,7503,325,0.29723,2,6.728795881976921,1093.4293308212496,25243.07775123642,0.006153846153846154,0.043316006930561105
676,Toronto,5350008.01,23.0,7503,325,0.29723,2,6.728795881976921,1093.4293308212496,25243.07775123642,0.006153846153846154,0.043316006930561105
677,Toronto,5350008.02,0.0,9942,400,1.83937,3,1.6309932205048467,217.46576273397957,5405.111532753062,0.0075,0.040233353450010056
678,Toronto,5350008.02,1.0,9942,400,1.83937,3,1.6309932205048467,217.46576273397957,5405.111532753062,0.0075,0.040233353450010056
679,Toronto,5350008.02,2.0,9942,400,1.83937,2,1.087328813669898,217.46576273397957,5405.111532753062,0.005,0.040233353450010056
680,Toronto,5350008.02,6.0,9942,400,1.83937,2,1.087328813669898,217.46576273397957,5405.111532753062,0.005,0.040233353450010056
681,Toronto,5350008.02,7.0,9942,400,1.83937,2,1.087328813669898,217.46576273397957,5405.111532753062,0.005,0.040233353450010056
682,Toronto,5350008.02,8.0,9942,400,1.83937,2,1.087328813669898,217.46576273397957,5405.111532753062,0.005,0.040233353450010056
683,Toronto,5350008.02,9.0,9942,400,1.83937,6,3.2619864410096935,217.46576273397957,5405.111532753062,0.015,0.040233353450010056
684,Toronto,5350008.02,10.0,9942,400,1.83937,4,2.174657627339796,217.46576273397957,5405.111532753062,0.01,0.040233353450010056
685,Toronto,5350008.02,11.0,9942,400,1.83937,4,2.174657627339796,217.46576273397957,5405.111532753062,0.01,0.040233353450010056
686,Toronto,5350008.02,12.0,9942,400,1.83937,4,2.174657627339796,217.46576273397957,5405.111532753062,0.01,0.040233353450010056
687,Toronto,5350008.02,14.0,9942,400,1.83937,2,1.087328813669898,217.46576273397957,5405.111532753062,0.005,0.040233353450010056
688,Toronto,5350008.02,15.0,9942,400,1.83937,3,1.6309932205048467,217.46576273397957,5405.111532753062,0.0075,0.040233353450010056
689,Toronto,5350008.02,16.0,9942,400,1.83937,5,2.7183220341747445,217.46576273397957,5405.111532753062,0.012499999999999999,0.040233353450010056
690,Toronto,5350008.02,17.0,9942,400,1.83937,5,2.7183220341747445,217.46576273397957,5405.111532753062,0.012499999999999999,0.040233353450010056
691,Toronto,5350008.02,18.0,9942,400,1.83937,6,3.2619864410096935,217.46576273397957,5405.111532753062,0.015,0.040233353450010056
692,Toronto,5350008.02,19.0,9942,400,1.83937,3,1.6309932205048467,217.46576273397957,5405.111532753062,0.0075,0.040233353450010056
693,Toronto,5350008.02,20.0,9942,400,1.83937,2,1.087328813669898,217.46576273397957,5405.111532753062,0.005,0.040233353450010056
694,Toronto,5350008.02,21.0,9942,400,1.83937,8,4.349315254679592,217.46576273397957,5405.111532753062,0.02,0.040233353450010056
695,Toronto,5350008.02,22.0,9942,400,1.83937,3,1.6309932205048467,217.46576273397957,5405.111532753062,0.0075,0.040233353450010056
696,Toronto,5350008.02,23.0,9942,400,1.83937,1,0.543664406834949,217.46576273397957,5405.111532753062,0.0025,0.040233353450010056
697,Toronto,5350009.0,3.0,567,10,0.10317,2,19.38548027527382,96.9274013763691,5495.783658040128,0.2,0.01763668430335097
698,Toronto,5350009.0,10.0,567,10,0.10317,2,19.38548027527382,96.9274013763691,5495.783658040128,0.2,0.01763668430335097
699,Toronto,5350009.0,14.0,567,10,0.10317,1,9.69274013763691,96.9274013763691,5495.783658040128,0.1,0.01763668430335097
700,Toronto,5350009.0,20.0,567,10,0.10317,1,9.69274013763691,96.9274013763691,5495.783658040128,0.1,0.01763668430335097
701,Toronto,5350009.0,21.0,567,10,0.10317,1,9.69274013763691,96.9274013763691,5495.783658040128,0.1,0.01763668430335097
702,Toronto,5350009.0,22.0,567,10,0.10317,1,9.69274013763691,96.9274013763691,5495.783658040128,0.1,0.01763668430335097
703,Toronto,5350010.01,1.0,5428,225,0.26263000000000003,1,3.807638122072878,856.7185774663975,20667.85972661158,0.0044444444444444444,0.04145173176123803
704,Toronto,5350010.01,2.0,5428,225,0.26263000000000003,1,3.807638122072878,856.7185774663975,20667.85972661158,0.0044444444444444444,0.04145173176123803
705,Toronto,5350010.01,9.0,5428,225,0.26263000000000003,2,7.615276244145756,856.7185774663975,20667.85972661158,0.008888888888888889,0.04145173176123803
706,Toronto,5350010.01,10.0,5428,225,0.26263000000000003,1,3.807638122072878,856.7185774663975,20667.85972661158,0.0044444444444444444,0.04145173176123803
707,Toronto,5350010.01,11.0,5428,225,0.26263000000000003,1,3.807638122072878,856.7185774663975,20667.85972661158,0.0044444444444444444,0.04145173176123803
708,Toronto,5350010.01,12.0,5428,225,0.26263000000000003,1,3.807638122072878,856.7185774663975,20667.85972661158,0.0044444444444444444,0.04145173176123803
709,Toronto,5350010.01,13.0,5428,225,0.26263000000000003,3,11.422914366218633,856.7185774663975,20667.85972661158,0.013333333333333332,0.04145173176123803
710,Toronto,5350010.01,17.0,5428,225,0.26263000000000003,5,19.03819061036439,856.7185774663975,20667.85972661158,0.022222222222222223,0.04145173176123803
711,Toronto,5350010.01,19.0,5428,225,0.26263000000000003,4,15.230552488291512,856.7185774663975,20667.85972661158,0.017777777777777778,0.04145173176123803
712,Toronto,5350010.01,20.0,5428,225,0.26263000000000003,2,7.615276244145756,856.7185774663975,20667.85972661158,0.008888888888888889,0.04145173176123803
713,Toronto,5350010.01,21.0,5428,225,0.26263000000000003,1,3.807638122072878,856.7185774663975,20667.85972661158,0.0044444444444444444,0.04145173176123803
714,Toronto,5350010.01,23.0,5428,225,0.26263000000000003,2,7.615276244145756,856.7185774663975,20667.85972661158,0.008888888888888889,0.04145173176123803
715,Toronto,5350010.02,0.0,7740,370,0.54735,6,10.961907371882708,675.984287932767,14140.860509728693,0.016216216216216217,0.04780361757105943
716,Toronto,5350010.02,1.0,7740,370,0.54735,1,1.8269845619804512,675.984287932767,14140.860509728693,0.002702702702702703,0.04780361757105943
717,Toronto,5350010.02,2.0,7740,370,0.54735,1,1.8269845619804512,675.984287932767,14140.860509728693,0.002702702702702703,0.04780361757105943
718,Toronto,5350010.02,3.0,7740,370,0.54735,1,1.8269845619804512,675.984287932767,14140.860509728693,0.002702702702702703,0.04780361757105943
719,Toronto,5350010.02,4.0,7740,370,0.54735,2,3.6539691239609025,675.984287932767,14140.860509728693,0.005405405405405406,0.04780361757105943
720,Toronto,5350010.02,7.0,7740,370,0.54735,4,7.307938247921805,675.984287932767,14140.860509728693,0.010810810810810811,0.04780361757105943
721,Toronto,5350010.02,8.0,7740,370,0.54735,2,3.6539691239609025,675.984287932767,14140.860509728693,0.005405405405405406,0.04780361757105943
722,Toronto,5350010.02,9.0,7740,370,0.54735,2,3.6539691239609025,675.984287932767,14140.860509728693,0.005405405405405406,0.04780361757105943
723,Toronto,5350010.02,10.0,7740,370,0.54735,1,1.8269845619804512,675.984287932767,14140.860509728693,0.002702702702702703,0.04780361757105943
724,Toronto,5350010.02,11.0,7740,370,0.54735,2,3.6539691239609025,675.984287932767,14140.860509728693,0.005405405405405406,0.04780361757105943
725,Toronto,5350010.02,12.0,7740,370,0.54735,7,12.788891933863159,675.984287932767,14140.860509728693,0.01891891891891892,0.04780361757105943
726,Toronto,5350010.02,13.0,7740,370,0.54735,1,1.8269845619804512,675.984287932767,14140.860509728693,0.002702702702702703,0.04780361757105943
727,Toronto,5350010.02,14.0,7740,370,0.54735,4,7.307938247921805,675.984287932767,14140.860509728693,0.010810810810810811,0.04780361757105943
728,Toronto,5350010.02,15.0,7740,370,0.54735,2,3.6539691239609025,675.984287932767,14140.860509728693,0.005405405405405406,0.04780361757105943
729,Toronto,5350010.02,16.0,7740,370,0.54735,6,10.961907371882708,675.984287932767,14140.860509728693,0.016216216216216217,0.04780361757105943
730,Toronto,5350010.02,17.0,7740,370,0.54735,3,5.480953685941354,675.984287932767,14140.860509728693,0.008108108108108109,0.04780361757105943
731,Toronto,5350010.02,18.0,7740,370,0.54735,4,7.307938247921805,675.984287932767,14140.860509728693,0.010810810810810811,0.04780361757105943
732,Toronto,5350010.02,19.0,7740,370,0.54735,3,5.480953685941354,675.984287932767,14140.860509728693,0.008108108108108109,0.04780361757105943
733,Toronto,5350010.02,20.0,7740,370,0.54735,1,1.8269845619804512,675.984287932767,14140.860509728693,0.002702702702702703,0.04780361757105943
734,Toronto,5350010.02,21.0,7740,370,0.54735,3,5.480953685941354,675.984287932767,14140.860509728693,0.008108108108108109,0.04780361757105943
735,Toronto,5350010.02,22.0,7740,370,0.54735,6,10.961907371882708,675.984287932767,14140.860509728693,0.016216216216216217,0.04780361757105943
736,Toronto,5350010.02,23.0,7740,370,0.54735,4,7.307938247921805,675.984287932767,14140.860509728693,0.010810810810810811,0.04780361757105943
737,Toronto,5350011.0,0.0,17549,450,0.98037,6,6.120138315125922,459.01037363444414,17900.3845486908,0.013333333333333332,0.025642486751381845
738,Toronto,5350011.0,1.0,17549,450,0.98037,6,6.120138315125922,459.01037363444414,17900.3845486908,0.013333333333333332,0.025642486751381845
739,Toronto,5350011.0,2.0,17549,450,0.98037,2,2.040046105041974,459.01037363444414,17900.3845486908,0.0044444444444444444,0.025642486751381845
740,Toronto,5350011.0,3.0,17549,450,0.98037,1,1.020023052520987,459.01037363444414,17900.3845486908,0.0022222222222222222,0.025642486751381845
741,Toronto,5350011.0,4.0,17549,450,0.98037,1,1.020023052520987,459.01037363444414,17900.3845486908,0.0022222222222222222,0.025642486751381845
742,Toronto,5350011.0,5.0,17549,450,0.98037,1,1.020023052520987,459.01037363444414,17900.3845486908,0.0022222222222222222,0.025642486751381845
743,Toronto,5350011.0,6.0,17549,450,0.98037,3,3.060069157562961,459.01037363444414,17900.3845486908,0.006666666666666666,0.025642486751381845
744,Toronto,5350011.0,7.0,17549,450,0.98037,5,5.100115262604935,459.01037363444414,17900.3845486908,0.011111111111111112,0.025642486751381845
745,Toronto,5350011.0,8.0,17549,450,0.98037,14,14.280322735293819,459.01037363444414,17900.3845486908,0.031111111111111114,0.025642486751381845
746,Toronto,5350011.0,9.0,17549,450,0.98037,19,19.380437997898753,459.01037363444414,17900.3845486908,0.042222222222222223,0.025642486751381845
747,Toronto,5350011.0,10.0,17549,450,0.98037,7,7.140161367646909,459.01037363444414,17900.3845486908,0.015555555555555557,0.025642486751381845
748,Toronto,5350011.0,11.0,17549,450,0.98037,5,5.100115262604935,459.01037363444414,17900.3845486908,0.011111111111111112,0.025642486751381845
749,Toronto,5350011.0,12.0,17549,450,0.98037,13,13.260299682772832,459.01037363444414,17900.3845486908,0.02888888888888889,0.025642486751381845
750,Toronto,5350011.0,13.0,17549,450,0.98037,5,5.100115262604935,459.01037363444414,17900.3845486908,0.011111111111111112,0.025642486751381845
751,Toronto,5350011.0,14.0,17549,450,0.98037,6,6.120138315125922,459.01037363444414,17900.3845486908,0.013333333333333332,0.025642486751381845
752,Toronto,5350011.0,15.0,17549,450,0.98037,9,9.180207472688883,459.01037363444414,17900.3845486908,0.02,0.025642486751381845
753,Toronto,5350011.0,16.0,17549,450,0.98037,9,9.180207472688883,459.01037363444414,17900.3845486908,0.02,0.025642486751381845
754,Toronto,5350011.0,17.0,17549,450,0.98037,8,8.160184420167896,459.01037363444414,17900.3845486908,0.017777777777777778,0.025642486751381845
755,Toronto,5350011.0,18.0,17549,450,0.98037,13,13.260299682772832,459.01037363444414,17900.3845486908,0.02888888888888889,0.025642486751381845
756,Toronto,5350011.0,19.0,17549,450,0.98037,5,5.100115262604935,459.01037363444414,17900.3845486908,0.011111111111111112,0.025642486751381845
757,Toronto,5350011.0,20.0,17549,450,0.98037,13,13.260299682772832,459.01037363444414,17900.3845486908,0.02888888888888889,0.025642486751381845
758,Toronto,5350011.0,21.0,17549,450,0.98037,9,9.180207472688883,459.01037363444414,17900.3845486908,0.02,0.025642486751381845
759,Toronto,5350011.0,22.0,17549,450,0.98037,3,3.060069157562961,459.01037363444414,17900.3845486908,0.006666666666666666,0.025642486751381845
760,Toronto,5350011.0,23.0,17549,450,0.98037,11,11.220253577730857,459.01037363444414,17900.3845486908,0.024444444444444446,0.025642486751381845
761,Toronto,5350012.01,0.0,11658,380,0.41877,1,2.387945650356998,907.4193471356592,27838.670391861884,0.002631578947368421,0.03259564247726882
762,Toronto,5350012.01,1.0,11658,380,0.41877,2,4.775891300713996,907.4193471356592,27838.670391861884,0.005263157894736842,0.03259564247726882
763,Toronto,5350012.01,2.0,11658,380,0.41877,2,4.775891300713996,907.4193471356592,27838.670391861884,0.005263157894736842,0.03259564247726882
764,Toronto,5350012.01,3.0,11658,380,0.41877,2,4.775891300713996,907.4193471356592,27838.670391861884,0.005263157894736842,0.03259564247726882
765,Toronto,5350012.01,5.0,11658,380,0.41877,1,2.387945650356998,907.4193471356592,27838.670391861884,0.002631578947368421,0.03259564247726882
766,Toronto,5350012.01,6.0,11658,380,0.41877,1,2.387945650356998,907.4193471356592,27838.670391861884,0.002631578947368421,0.03259564247726882
767,Toronto,5350012.01,8.0,11658,380,0.41877,3,7.163836951070994,907.4193471356592,27838.670391861884,0.007894736842105263,0.03259564247726882
768,Toronto,5350012.01,9.0,11658,380,0.41877,3,7.163836951070994,907.4193471356592,27838.670391861884,0.007894736842105263,0.03259564247726882
769,Toronto,5350012.01,10.0,11658,380,0.41877,1,2.387945650356998,907.4193471356592,27838.670391861884,0.002631578947368421,0.03259564247726882
770,Toronto,5350012.01,11.0,11658,380,0.41877,2,4.775891300713996,907.4193471356592,27838.670391861884,0.005263157894736842,0.03259564247726882
771,Toronto,5350012.01,12.0,11658,380,0.41877,4,9.551782601427991,907.4193471356592,27838.670391861884,0.010526315789473684,0.03259564247726882
772,Toronto,5350012.01,13.0,11658,380,0.41877,3,7.163836951070994,907.4193471356592,27838.670391861884,0.007894736842105263,0.03259564247726882
773,Toronto,5350012.01,14.0,11658,380,0.41877,4,9.551782601427991,907.4193471356592,27838.670391861884,0.010526315789473684,0.03259564247726882
774,Toronto,5350012.01,15.0,11658,380,0.41877,1,2.387945650356998,907.4193471356592,27838.670391861884,0.002631578947368421,0.03259564247726882
775,Toronto,5350012.01,16.0,11658,380,0.41877,4,9.551782601427991,907.4193471356592,27838.670391861884,0.010526315789473684,0.03259564247726882
776,Toronto,5350012.01,17.0,11658,380,0.41877,1,2.387945650356998,907.4193471356592,27838.670391861884,0.002631578947368421,0.03259564247726882
777,Toronto,5350012.01,18.0,11658,380,0.41877,5,11.93972825178499,907.4193471356592,27838.670391861884,0.013157894736842105,0.03259564247726882
778,Toronto,5350012.01,19.0,11658,380,0.41877,5,11.93972825178499,907.4193471356592,27838.670391861884,0.013157894736842105,0.03259564247726882
779,Toronto,5350012.01,20.0,11658,380,0.41877,3,7.163836951070994,907.4193471356592,27838.670391861884,0.007894736842105263,0.03259564247726882
780,Toronto,5350012.01,21.0,11658,380,0.41877,3,7.163836951070994,907.4193471356592,27838.670391861884,0.007894736842105263,0.03259564247726882
781,Toronto,5350012.01,22.0,11658,380,0.41877,2,4.775891300713996,907.4193471356592,27838.670391861884,0.005263157894736842,0.03259564247726882
782,Toronto,5350012.01,23.0,11658,380,0.41877,4,9.551782601427991,907.4193471356592,27838.670391861884,0.010526315789473684,0.03259564247726882
783,Toronto,5350012.03,1.0,8865,140,0.46643,1,2.1439444289604013,300.15222005445617,19006.067362733957,0.0071428571428571435,0.015792442188381276
784,Toronto,5350012.03,2.0,8865,140,0.46643,1,2.1439444289604013,300.15222005445617,19006.067362733957,0.0071428571428571435,0.015792442188381276
785,Toronto,5350012.03,4.0,8865,140,0.46643,1,2.1439444289604013,300.15222005445617,19006.067362733957,0.0071428571428571435,0.015792442188381276
786,Toronto,5350012.03,7.0,8865,140,0.46643,1,2.1439444289604013,300.15222005445617,19006.067362733957,0.0071428571428571435,0.015792442188381276
787,Toronto,5350012.03,8.0,8865,140,0.46643,3,6.431833286881204,300.15222005445617,19006.067362733957,0.021428571428571432,0.015792442188381276
788,Toronto,5350012.03,9.0,8865,140,0.46643,5,10.719722144802006,300.15222005445617,19006.067362733957,0.03571428571428571,0.015792442188381276
789,Toronto,5350012.03,10.0,8865,140,0.46643,1,2.1439444289604013,300.15222005445617,19006.067362733957,0.0071428571428571435,0.015792442188381276
790,Toronto,5350012.03,11.0,8865,140,0.46643,1,2.1439444289604013,300.15222005445617,19006.067362733957,0.0071428571428571435,0.015792442188381276
791,Toronto,5350012.03,12.0,8865,140,0.46643,3,6.431833286881204,300.15222005445617,19006.067362733957,0.021428571428571432,0.015792442188381276
792,Toronto,5350012.03,13.0,8865,140,0.46643,3,6.431833286881204,300.15222005445617,19006.067362733957,0.021428571428571432,0.015792442188381276
793,Toronto,5350012.03,14.0,8865,140,0.46643,4,8.575777715841605,300.15222005445617,19006.067362733957,0.028571428571428574,0.015792442188381276
794,Toronto,5350012.03,18.0,8865,140,0.46643,2,4.2878888579208025,300.15222005445617,19006.067362733957,0.014285714285714287,0.015792442188381276
795,Toronto,5350012.03,19.0,8865,140,0.46643,3,6.431833286881204,300.15222005445617,19006.067362733957,0.021428571428571432,0.015792442188381276
796,Toronto,5350012.03,20.0,8865,140,0.46643,4,8.575777715841605,300.15222005445617,19006.067362733957,0.028571428571428574,0.015792442188381276
797,Toronto,5350012.03,21.0,8865,140,0.46643,4,8.575777715841605,300.15222005445617,19006.067362733957,0.028571428571428574,0.015792442188381276
798,Toronto,5350012.03,22.0,8865,140,0.46643,3,6.431833286881204,300.15222005445617,19006.067362733957,0.021428571428571432,0.015792442188381276
799,Toronto,5350012.03,23.0,8865,140,0.46643,1,2.1439444289604013,300.15222005445617,19006.067362733957,0.0071428571428571435,0.015792442188381276
800,Toronto,5350012.04,5.0,4899,90,0.233,1,4.291845493562231,386.26609442060084,21025.75107296137,0.011111111111111112,0.01837109614206981
801,Toronto,5350012.04,7.0,4899,90,0.233,1,4.291845493562231,386.26609442060084,21025.75107296137,0.011111111111111112,0.01837109614206981
802,Toronto,5350012.04,9.0,4899,90,0.233,2,8.583690987124463,386.26609442060084,21025.75107296137,0.022222222222222223,0.01837109614206981
803,Toronto,5350012.04,10.0,4899,90,0.233,1,4.291845493562231,386.26609442060084,21025.75107296137,0.011111111111111112,0.01837109614206981
804,Toronto,5350012.04,11.0,4899,90,0.233,5,21.459227467811157,386.26609442060084,21025.75107296137,0.05555555555555555,0.01837109614206981
805,Toronto,5350012.04,12.0,4899,90,0.233,1,4.291845493562231,386.26609442060084,21025.75107296137,0.011111111111111112,0.01837109614206981
806,Toronto,5350012.04,13.0,4899,90,0.233,4,17.167381974248926,386.26609442060084,21025.75107296137,0.044444444444444446,0.01837109614206981
807,Toronto,5350012.04,14.0,4899,90,0.233,1,4.291845493562231,386.26609442060084,21025.75107296137,0.011111111111111112,0.01837109614206981
808,Toronto,5350012.04,15.0,4899,90,0.233,4,17.167381974248926,386.26609442060084,21025.75107296137,0.044444444444444446,0.01837109614206981
809,Toronto,5350012.04,16.0,4899,90,0.233,1,4.291845493562231,386.26609442060084,21025.75107296137,0.011111111111111112,0.01837109614206981
810,Toronto,5350012.04,17.0,4899,90,0.233,2,8.583690987124463,386.26609442060084,21025.75107296137,0.022222222222222223,0.01837109614206981
811,Toronto,5350012.04,18.0,4899,90,0.233,2,8.583690987124463,386.26609442060084,21025.75107296137,0.022222222222222223,0.01837109614206981
812,Toronto,5350012.04,19.0,4899,90,0.233,1,4.291845493562231,386.26609442060084,21025.75107296137,0.011111111111111112,0.01837109614206981
813,Toronto,5350012.04,20.0,4899,90,0.233,5,21.459227467811157,386.26609442060084,21025.75107296137,0.05555555555555555,0.01837109614206981
814,Toronto,5350012.04,21.0,4899,90,0.233,3,12.875536480686694,386.26609442060084,21025.75107296137,0.03333333333333333,0.01837109614206981
815,Toronto,5350012.04,22.0,4899,90,0.233,1,4.291845493562231,386.26609442060084,21025.75107296137,0.011111111111111112,0.01837109614206981
816,Toronto,5350012.04,23.0,4899,90,0.233,1,4.291845493562231,386.26609442060084,21025.75107296137,0.011111111111111112,0.01837109614206981
817,Toronto,5350013.01,0.0,6290,40,0.34314,4,11.657049600746051,116.5704960074605,18330.710497173164,0.1,0.006359300476947536
818,Toronto,5350013.01,1.0,6290,40,0.34314,2,5.8285248003730254,116.5704960074605,18330.710497173164,0.05,0.006359300476947536
819,Toronto,5350013.01,4.0,6290,40,0.34314,1,2.9142624001865127,116.5704960074605,18330.710497173164,0.025,0.006359300476947536
820,Toronto,5350013.01,6.0,6290,40,0.34314,1,2.9142624001865127,116.5704960074605,18330.710497173164,0.025,0.006359300476947536
821,Toronto,5350013.01,7.0,6290,40,0.34314,1,2.9142624001865127,116.5704960074605,18330.710497173164,0.025,0.006359300476947536
822,Toronto,5350013.01,8.0,6290,40,0.34314,1,2.9142624001865127,116.5704960074605,18330.710497173164,0.025,0.006359300476947536
823,Toronto,5350013.01,9.0,6290,40,0.34314,4,11.657049600746051,116.5704960074605,18330.710497173164,0.1,0.006359300476947536
824,Toronto,5350013.01,10.0,6290,40,0.34314,1,2.9142624001865127,116.5704960074605,18330.710497173164,0.025,0.006359300476947536
825,Toronto,5350013.01,11.0,6290,40,0.34314,3,8.742787200559539,116.5704960074605,18330.710497173164,0.07500000000000001,0.006359300476947536
826,Toronto,5350013.01,12.0,6290,40,0.34314,1,2.9142624001865127,116.5704960074605,18330.710497173164,0.025,0.006359300476947536
827,Toronto,5350013.01,13.0,6290,40,0.34314,1,2.9142624001865127,116.5704960074605,18330.710497173164,0.025,0.006359300476947536
828,Toronto,5350013.01,14.0,6290,40,0.34314,3,8.742787200559539,116.5704960074605,18330.710497173164,0.07500000000000001,0.006359300476947536
829,Toronto,5350013.01,15.0,6290,40,0.34314,1,2.9142624001865127,116.5704960074605,18330.710497173164,0.025,0.006359300476947536
830,Toronto,5350013.01,16.0,6290,40,0.34314,2,5.8285248003730254,116.5704960074605,18330.710497173164,0.05,0.006359300476947536
831,Toronto,5350013.01,17.0,6290,40,0.34314,3,8.742787200559539,116.5704960074605,18330.710497173164,0.07500000000000001,0.006359300476947536
832,Toronto,5350013.01,18.0,6290,40,0.34314,1,2.9142624001865127,116.5704960074605,18330.710497173164,0.025,0.006359300476947536
833,Toronto,5350013.01,19.0,6290,40,0.34314,1,2.9142624001865127,116.5704960074605,18330.710497173164,0.025,0.006359300476947536
834,Toronto,5350013.01,21.0,6290,40,0.34314,4,11.657049600746051,116.5704960074605,18330.710497173164,0.1,0.006359300476947536
835,Toronto,5350013.02,0.0,8126,65,0.4179600000000001,1,2.3925734520049757,155.51727438032344,19442.051870992433,0.015384615384615382,0.007999015505783904
836,Toronto,5350013.02,5.0,8126,65,0.4179600000000001,1,2.3925734520049757,155.51727438032344,19442.051870992433,0.015384615384615382,0.007999015505783904
837,Toronto,5350013.02,7.0,8126,65,0.4179600000000001,3,7.177720356014928,155.51727438032344,19442.051870992433,0.04615384615384615,0.007999015505783904
838,Toronto,5350013.02,8.0,8126,65,0.4179600000000001,2,4.7851469040099515,155.51727438032344,19442.051870992433,0.030769230769230764,0.007999015505783904
839,Toronto,5350013.02,9.0,8126,65,0.4179600000000001,8,19.140587616039806,155.51727438032344,19442.051870992433,0.12307692307692306,0.007999015505783904
840,Toronto,5350013.02,11.0,8126,65,0.4179600000000001,2,4.7851469040099515,155.51727438032344,19442.051870992433,0.030769230769230764,0.007999015505783904
841,Toronto,5350013.02,12.0,8126,65,0.4179600000000001,2,4.7851469040099515,155.51727438032344,19442.051870992433,0.030769230769230764,0.007999015505783904
842,Toronto,5350013.02,13.0,8126,65,0.4179600000000001,4,9.570293808019903,155.51727438032344,19442.051870992433,0.06153846153846153,0.007999015505783904
843,Toronto,5350013.02,14.0,8126,65,0.4179600000000001,4,9.570293808019903,155.51727438032344,19442.051870992433,0.06153846153846153,0.007999015505783904
844,Toronto,5350013.02,15.0,8126,65,0.4179600000000001,1,2.3925734520049757,155.51727438032344,19442.051870992433,0.015384615384615382,0.007999015505783904
845,Toronto,5350013.02,17.0,8126,65,0.4179600000000001,1,2.3925734520049757,155.51727438032344,19442.051870992433,0.015384615384615382,0.007999015505783904
846,Toronto,5350013.02,18.0,8126,65,0.4179600000000001,2,4.7851469040099515,155.51727438032344,19442.051870992433,0.030769230769230764,0.007999015505783904
847,Toronto,5350013.02,19.0,8126,65,0.4179600000000001,1,2.3925734520049757,155.51727438032344,19442.051870992433,0.015384615384615382,0.007999015505783904
848,Toronto,5350013.02,20.0,8126,65,0.4179600000000001,1,2.3925734520049757,155.51727438032344,19442.051870992433,0.015384615384615382,0.007999015505783904
849,Toronto,5350013.02,21.0,8126,65,0.4179600000000001,2,4.7851469040099515,155.51727438032344,19442.051870992433,0.030769230769230764,0.007999015505783904
850,Toronto,5350013.02,22.0,8126,65,0.4179600000000001,3,7.177720356014928,155.51727438032344,19442.051870992433,0.04615384615384615,0.007999015505783904
