,City,GeoUID,Hour,PopulationCT,BicycleT,Area(sqKm),SumThBikes,BikesThDensity,BikesDensity,PopulationDensity,%Theft/sqKm,%PopulationBike
1596,Toronto,5350069.0,3.0,4923,305,0.8727299999999999,1,1.1458297526153565,349.4780745476838,5640.919872125401,0.0032786885245901635,0.06195409303270364
1597,Toronto,5350069.0,7.0,4923,305,0.8727299999999999,2,2.291659505230713,349.4780745476838,5640.919872125401,0.006557377049180327,0.06195409303270364
1598,Toronto,5350069.0,8.0,4923,305,0.8727299999999999,1,1.1458297526153565,349.4780745476838,5640.919872125401,0.0032786885245901635,0.06195409303270364
1599,Toronto,5350069.0,9.0,4923,305,0.8727299999999999,1,1.1458297526153565,349.4780745476838,5640.919872125401,0.0032786885245901635,0.06195409303270364
1600,Toronto,5350069.0,10.0,4923,305,0.8727299999999999,1,1.1458297526153565,349.4780745476838,5640.919872125401,0.0032786885245901635,0.06195409303270364
1601,Toronto,5350069.0,13.0,4923,305,0.8727299999999999,3,3.4374892578460696,349.4780745476838,5640.919872125401,0.009836065573770491,0.06195409303270364
1602,Toronto,5350069.0,20.0,4923,305,0.8727299999999999,1,1.1458297526153565,349.4780745476838,5640.919872125401,0.0032786885245901635,0.06195409303270364
1603,Toronto,5350069.0,21.0,4923,305,0.8727299999999999,2,2.291659505230713,349.4780745476838,5640.919872125401,0.006557377049180327,0.06195409303270364
1604,Toronto,5350070.0,0.0,3512,125,0.44642,3,6.720129026477308,280.0053761032212,7867.031046996102,0.024,0.03559225512528474
1605,Toronto,5350070.0,1.0,3512,125,0.44642,1,2.2400430088257695,280.0053761032212,7867.031046996102,0.008,0.03559225512528474
1606,Toronto,5350070.0,14.0,3512,125,0.44642,1,2.2400430088257695,280.0053761032212,7867.031046996102,0.008,0.03559225512528474
1607,Toronto,5350070.0,15.0,3512,125,0.44642,3,6.720129026477308,280.0053761032212,7867.031046996102,0.024,0.03559225512528474
1608,Toronto,5350070.0,17.0,3512,125,0.44642,1,2.2400430088257695,280.0053761032212,7867.031046996102,0.008,0.03559225512528474
1609,Toronto,5350070.0,22.0,3512,125,0.44642,1,2.2400430088257695,280.0053761032212,7867.031046996102,0.008,0.03559225512528474
1610,Toronto,5350071.0,7.0,3481,185,0.46398,1,2.15526531316005,398.72408293460927,7502.478555110134,0.005405405405405405,0.053145647802355644
1611,Toronto,5350071.0,11.0,3481,185,0.46398,1,2.15526531316005,398.72408293460927,7502.478555110134,0.005405405405405405,0.053145647802355644
1612,Toronto,5350071.0,12.0,3481,185,0.46398,4,8.6210612526402,398.72408293460927,7502.478555110134,0.02162162162162162,0.053145647802355644
1613,Toronto,5350071.0,16.0,3481,185,0.46398,1,2.15526531316005,398.72408293460927,7502.478555110134,0.005405405405405405,0.053145647802355644
1614,Toronto,5350071.0,19.0,3481,185,0.46398,2,4.3105306263201,398.72408293460927,7502.478555110134,0.01081081081081081,0.053145647802355644
1615,Toronto,5350071.0,20.0,3481,185,0.46398,2,4.3105306263201,398.72408293460927,7502.478555110134,0.01081081081081081,0.053145647802355644
