,City,GeoUID,Occurrence_Month,Occurrence_Time,Occurrence_Day,PopulationCT,BicycleT,Area(sqKm),CountTheft
358,Toronto,5350013.02,6.0,14:43,22.0,8126,65,0.41796000000000005,1
359,Toronto,5350013.02,6.0,14:45,17.0,8126,65,0.41796000000000005,1
360,Toronto,5350013.02,6.0,15:30,1.0,8126,65,0.41796000000000005,1
361,Toronto,5350013.02,6.0,18:00,22.0,8126,65,0.41796000000000005,1
362,Toronto,5350013.02,6.0,18:30,2.0,8126,65,0.41796000000000005,1
363,Toronto,5350013.02,6.0,20:30,3.0,8126,65,0.41796000000000005,1
364,Toronto,5350013.02,6.0,21:35,9.0,8126,65,0.41796000000000005,1
365,Toronto,5350013.02,7.0,00:30,18.0,8126,65,0.41796000000000005,1
366,Toronto,5350013.02,7.0,09:25,7.0,8126,65,0.41796000000000005,1
367,Toronto,5350013.02,7.0,13:15,18.0,8126,65,0.41796000000000005,1
368,Toronto,5350013.02,7.0,14:20,1.0,8126,65,0.41796000000000005,1
369,Toronto,5350013.02,7.0,15:00,25.0,8126,65,0.41796000000000005,1
370,Toronto,5350013.02,7.0,21:35,20.0,8126,65,0.41796000000000005,1
371,Toronto,5350013.02,7.0,22:00,10.0,8126,65,0.41796000000000005,1
372,Toronto,5350013.02,8.0,00:30,17.0,8126,65,0.41796000000000005,1
373,Toronto,5350013.02,8.0,08:10,1.0,8126,65,0.41796000000000005,1
374,Toronto,5350013.02,8.0,11:00,30.0,8126,65,0.41796000000000005,1
375,Toronto,5350013.02,8.0,12:30,29.0,8126,65,0.41796000000000005,1
376,Toronto,5350013.02,8.0,13:15,13.0,8126,65,0.41796000000000005,1
377,Toronto,5350013.02,8.0,14:00,17.0,8126,65,0.41796000000000005,1
378,Toronto,5350013.02,8.0,19:00,15.0,8126,65,0.41796000000000005,1
379,Toronto,5350013.02,8.0,23:10,16.0,8126,65,0.41796000000000005,1
380,Toronto,5350013.02,9.0,16:30,25.0,8126,65,0.41796000000000005,1
381,Toronto,5350013.02,9.0,17:00,14.0,8126,65,0.41796000000000005,1
382,Toronto,5350014.0,1.0,10:20,14.0,1242,10,0.47266,1
383,Toronto,5350014.0,4.0,13:40,11.0,1242,10,0.47266,1
384,Toronto,5350014.0,4.0,15:55,17.0,1242,10,0.47266,1
385,Toronto,5350014.0,5.0,01:00,24.0,1242,10,0.47266,1
386,Toronto,5350014.0,5.0,07:40,13.0,1242,10,0.47266,1
387,Toronto,5350014.0,5.0,08:00,15.0,1242,10,0.47266,1
388,Toronto,5350014.0,5.0,08:10,30.0,1242,10,0.47266,1
389,Toronto,5350014.0,5.0,08:25,12.0,1242,10,0.47266,1
390,Toronto,5350014.0,5.0,08:55,22.0,1242,10,0.47266,1
391,Toronto,5350014.0,5.0,09:00,15.0,1242,10,0.47266,1
392,Toronto,5350014.0,5.0,11:00,14.0,1242,10,0.47266,1
393,Toronto,5350014.0,5.0,11:00,24.0,1242,10,0.47266,1
394,Toronto,5350014.0,5.0,16:20,6.0,1242,10,0.47266,1
395,Toronto,5350014.0,6.0,00:00,15.0,1242,10,0.47266,1
396,Toronto,5350014.0,6.0,08:20,10.0,1242,10,0.47266,1
397,Toronto,5350014.0,6.0,08:30,23.0,1242,10,0.47266,1
398,Toronto,5350014.0,6.0,09:20,17.0,1242,10,0.47266,1
399,Toronto,5350014.0,6.0,09:30,18.0,1242,10,0.47266,1
400,Toronto,5350014.0,6.0,09:35,5.0,1242,10,0.47266,1
401,Toronto,5350014.0,6.0,15:15,21.0,1242,10,0.47266,1
402,Toronto,5350014.0,6.0,16:30,22.0,1242,10,0.47266,2
403,Toronto,5350014.0,6.0,17:05,13.0,1242,10,0.47266,1
404,Toronto,5350014.0,7.0,00:35,19.0,1242,10,0.47266,1
405,Toronto,5350014.0,7.0,06:30,28.0,1242,10,0.47266,1
406,Toronto,5350014.0,7.0,08:30,16.0,1242,10,0.47266,1
407,Toronto,5350014.0,7.0,12:00,4.0,1242,10,0.47266,1
408,Toronto,5350014.0,7.0,13:00,20.0,1242,10,0.47266,2
409,Toronto,5350014.0,7.0,15:30,16.0,1242,10,0.47266,1
410,Toronto,5350014.0,7.0,17:00,17.0,1242,10,0.47266,1
411,Toronto,5350014.0,7.0,20:00,31.0,1242,10,0.47266,1
412,Toronto,5350014.0,7.0,22:35,4.0,1242,10,0.47266,1
413,Toronto,5350014.0,7.0,23:05,3.0,1242,10,0.47266,1
414,Toronto,5350014.0,8.0,00:00,9.0,1242,10,0.47266,1
415,Toronto,5350014.0,8.0,08:15,15.0,1242,10,0.47266,1
416,Toronto,5350014.0,8.0,08:15,18.0,1242,10,0.47266,1
417,Toronto,5350014.0,8.0,10:10,18.0,1242,10,0.47266,1
418,Toronto,5350014.0,8.0,11:50,24.0,1242,10,0.47266,1
419,Toronto,5350014.0,8.0,12:00,19.0,1242,10,0.47266,1
420,Toronto,5350014.0,8.0,13:40,11.0,1242,10,0.47266,1
421,Toronto,5350014.0,8.0,17:00,30.0,1242,10,0.47266,1
422,Toronto,5350014.0,8.0,17:15,22.0,1242,10,0.47266,1
423,Toronto,5350014.0,8.0,19:30,21.0,1242,10,0.47266,1
424,Toronto,5350014.0,8.0,22:00,8.0,1242,10,0.47266,1
425,Toronto,5350014.0,9.0,07:00,3.0,1242,10,0.47266,1
426,Toronto,5350014.0,9.0,08:00,12.0,1242,10,0.47266,1
427,Toronto,5350014.0,9.0,08:15,3.0,1242,10,0.47266,1
428,Toronto,5350014.0,9.0,10:00,18.0,1242,10,0.47266,1
429,Toronto,5350014.0,9.0,10:00,21.0,1242,10,0.47266,1
430,Toronto,5350014.0,9.0,12:00,6.0,1242,10,0.47266,1
431,Toronto,5350014.0,9.0,18:20,8.0,1242,10,0.47266,1
432,Toronto,5350014.0,10.0,09:00,19.0,1242,10,0.47266,1
433,Toronto,5350014.0,10.0,09:00,23.0,1242,10,0.47266,1
434,Toronto,5350014.0,10.0,10:00,17.0,1242,10,0.47266,1
435,Toronto,5350014.0,10.0,16:20,22.0,1242,10,0.47266,1
436,Toronto,5350014.0,11.0,06:00,11.0,1242,10,0.47266,1
437,Toronto,5350014.0,11.0,08:30,11.0,1242,10,0.47266,1
438,Toronto,5350014.0,11.0,09:27,21.0,1242,10,0.47266,1
439,Toronto,5350014.0,12.0,02:40,20.0,1242,10,0.47266,1
440,Toronto,5350014.0,12.0,02:40,21.0,1242,10,0.47266,1
441,Toronto,5350014.0,12.0,13:50,17.0,1242,10,0.47266,1
442,Toronto,5350014.0,12.0,19:00,3.0,1242,10,0.47266,1
443,Toronto,5350015.0,5.0,09:00,4.0,3663,25,0.28599,1
444,Toronto,5350015.0,6.0,00:00,25.0,3663,25,0.28599,1
445,Toronto,5350015.0,6.0,01:30,27.0,3663,25,0.28599,1
446,Toronto,5350015.0,6.0,08:30,20.0,3663,25,0.28599,1
447,Toronto,5350015.0,6.0,08:40,13.0,3663,25,0.28599,1
448,Toronto,5350015.0,6.0,09:00,2.0,3663,25,0.28599,1
449,Toronto,5350015.0,6.0,09:30,11.0,3663,25,0.28599,1
450,Toronto,5350015.0,6.0,10:00,14.0,3663,25,0.28599,1
451,Toronto,5350015.0,6.0,11:00,29.0,3663,25,0.28599,1
452,Toronto,5350015.0,6.0,14:30,8.0,3663,25,0.28599,1
453,Toronto,5350015.0,6.0,15:15,21.0,3663,25,0.28599,1
454,Toronto,5350015.0,6.0,18:00,24.0,3663,25,0.28599,1
455,Toronto,5350015.0,6.0,19:00,16.0,3663,25,0.28599,1
456,Toronto,5350015.0,6.0,21:00,21.0,3663,25,0.28599,1
457,Toronto,5350015.0,7.0,00:00,12.0,3663,25,0.28599,1
458,Toronto,5350015.0,7.0,01:00,25.0,3663,25,0.28599,1
459,Toronto,5350015.0,7.0,09:00,23.0,3663,25,0.28599,1
460,Toronto,5350015.0,7.0,09:05,7.0,3663,25,0.28599,1
461,Toronto,5350015.0,7.0,10:55,14.0,3663,25,0.28599,1
462,Toronto,5350015.0,7.0,12:00,26.0,3663,25,0.28599,1
463,Toronto,5350015.0,7.0,14:30,10.0,3663,25,0.28599,1
464,Toronto,5350015.0,7.0,15:00,10.0,3663,25,0.28599,1
465,Toronto,5350015.0,7.0,19:20,18.0,3663,25,0.28599,1
466,Toronto,5350015.0,7.0,22:00,4.0,3663,25,0.28599,1
467,Toronto,5350015.0,8.0,08:15,20.0,3663,25,0.28599,1
468,Toronto,5350015.0,8.0,09:30,11.0,3663,25,0.28599,1
469,Toronto,5350015.0,8.0,10:00,21.0,3663,25,0.28599,1
470,Toronto,5350015.0,8.0,13:00,14.0,3663,25,0.28599,1
471,Toronto,5350015.0,8.0,19:00,8.0,3663,25,0.28599,1
472,Toronto,5350015.0,8.0,19:30,17.0,3663,25,0.28599,1
473,Toronto,5350015.0,9.0,10:00,15.0,3663,25,0.28599,1
474,Toronto,5350015.0,9.0,14:45,9.0,3663,25,0.28599,1
475,Toronto,5350015.0,10.0,14:45,9.0,3663,25,0.28599,1
476,Toronto,5350015.0,12.0,08:25,6.0,3663,25,0.28599,1
477,Toronto,5350015.0,12.0,15:30,6.0,3663,25,0.28599,1
478,Toronto,5350015.0,12.0,20:30,3.0,3663,25,0.28599,1
479,Toronto,5350016.0,1.0,20:54,8.0,10101,350,0.65971,1
480,Toronto,5350016.0,2.0,15:30,1.0,10101,350,0.65971,1
481,Toronto,5350016.0,3.0,10:30,5.0,10101,350,0.65971,1
482,Toronto,5350016.0,3.0,22:30,10.0,10101,350,0.65971,1
483,Toronto,5350016.0,4.0,03:45,10.0,10101,350,0.65971,1
484,Toronto,5350016.0,5.0,05:16,13.0,10101,350,0.65971,2
485,Toronto,5350016.0,5.0,06:55,9.0,10101,350,0.65971,1
486,Toronto,5350016.0,5.0,15:30,23.0,10101,350,0.65971,1
487,Toronto,5350016.0,5.0,16:00,21.0,10101,350,0.65971,1
488,Toronto,5350016.0,5.0,17:30,7.0,10101,350,0.65971,1
489,Toronto,5350016.0,5.0,19:00,28.0,10101,350,0.65971,1
490,Toronto,5350016.0,6.0,10:30,1.0,10101,350,0.65971,1
491,Toronto,5350016.0,6.0,11:30,13.0,10101,350,0.65971,1
492,Toronto,5350016.0,6.0,12:00,10.0,10101,350,0.65971,1
493,Toronto,5350016.0,6.0,12:00,21.0,10101,350,0.65971,1
494,Toronto,5350016.0,6.0,13:00,30.0,10101,350,0.65971,1
495,Toronto,5350016.0,6.0,13:35,20.0,10101,350,0.65971,1
496,Toronto,5350016.0,6.0,16:00,14.0,10101,350,0.65971,1
497,Toronto,5350016.0,6.0,16:40,28.0,10101,350,0.65971,1
498,Toronto,5350016.0,6.0,17:01,9.0,10101,350,0.65971,2
499,Toronto,5350016.0,6.0,17:05,9.0,10101,350,0.65971,1
500,Toronto,5350016.0,6.0,17:13,12.0,10101,350,0.65971,1
501,Toronto,5350016.0,6.0,18:00,19.0,10101,350,0.65971,1
502,Toronto,5350016.0,6.0,19:20,4.0,10101,350,0.65971,1
503,Toronto,5350016.0,6.0,21:00,22.0,10101,350,0.65971,1
504,Toronto,5350016.0,7.0,00:00,14.0,10101,350,0.65971,1
505,Toronto,5350016.0,7.0,10:00,10.0,10101,350,0.65971,1
506,Toronto,5350016.0,7.0,11:00,23.0,10101,350,0.65971,1
507,Toronto,5350016.0,7.0,12:00,25.0,10101,350,0.65971,1
508,Toronto,5350016.0,7.0,14:15,22.0,10101,350,0.65971,1
509,Toronto,5350016.0,7.0,20:00,3.0,10101,350,0.65971,1
510,Toronto,5350016.0,7.0,21:00,31.0,10101,350,0.65971,1
511,Toronto,5350016.0,7.0,21:10,2.0,10101,350,0.65971,1
512,Toronto,5350016.0,8.0,09:00,6.0,10101,350,0.65971,1
513,Toronto,5350016.0,8.0,09:30,11.0,10101,350,0.65971,1
514,Toronto,5350016.0,8.0,16:00,8.0,10101,350,0.65971,1
515,Toronto,5350016.0,8.0,22:15,26.0,10101,350,0.65971,1
516,Toronto,5350016.0,8.0,23:00,5.0,10101,350,0.65971,1
517,Toronto,5350016.0,8.0,23:30,14.0,10101,350,0.65971,1
518,Toronto,5350016.0,9.0,08:30,16.0,10101,350,0.65971,1
519,Toronto,5350016.0,9.0,09:00,10.0,10101,350,0.65971,1
520,Toronto,5350016.0,9.0,15:00,10.0,10101,350,0.65971,1
521,Toronto,5350016.0,9.0,15:00,27.0,10101,350,0.65971,1
522,Toronto,5350016.0,9.0,17:00,8.0,10101,350,0.65971,1
523,Toronto,5350016.0,9.0,18:10,17.0,10101,350,0.65971,1
524,Toronto,5350016.0,9.0,18:37,23.0,10101,350,0.65971,1
525,Toronto,5350016.0,10.0,08:35,6.0,10101,350,0.65971,1
526,Toronto,5350016.0,10.0,13:50,7.0,10101,350,0.65971,1
527,Toronto,5350016.0,10.0,15:30,6.0,10101,350,0.65971,1
528,Toronto,5350016.0,10.0,19:30,3.0,10101,350,0.65971,1
529,Toronto,5350016.0,10.0,22:00,2.0,10101,350,0.65971,1
530,Toronto,5350016.0,11.0,09:00,13.0,10101,350,0.65971,1
531,Toronto,5350016.0,11.0,13:30,29.0,10101,350,0.65971,1
532,Toronto,5350017.0,1.0,18:00,25.0,7906,330,1.37531,1
533,Toronto,5350017.0,5.0,08:30,13.0,7906,330,1.37531,1
534,Toronto,5350017.0,5.0,16:20,23.0,7906,330,1.37531,1
535,Toronto,5350017.0,5.0,21:00,18.0,7906,330,1.37531,1
536,Toronto,5350017.0,6.0,08:30,10.0,7906,330,1.37531,1
537,Toronto,5350017.0,6.0,10:00,4.0,7906,330,1.37531,1
538,Toronto,5350017.0,6.0,10:05,9.0,7906,330,1.37531,1
539,Toronto,5350017.0,6.0,13:00,20.0,7906,330,1.37531,1
540,Toronto,5350017.0,6.0,14:30,6.0,7906,330,1.37531,1
541,Toronto,5350017.0,7.0,02:45,12.0,7906,330,1.37531,1
542,Toronto,5350017.0,7.0,07:35,29.0,7906,330,1.37531,1
543,Toronto,5350017.0,7.0,15:00,19.0,7906,330,1.37531,1
544,Toronto,5350017.0,8.0,00:00,15.0,7906,330,1.37531,1
545,Toronto,5350017.0,8.0,11:30,7.0,7906,330,1.37531,1
546,Toronto,5350017.0,8.0,11:30,8.0,7906,330,1.37531,1
547,Toronto,5350017.0,8.0,12:00,21.0,7906,330,1.37531,1
548,Toronto,5350017.0,8.0,12:00,23.0,7906,330,1.37531,1
549,Toronto,5350017.0,8.0,12:30,18.0,7906,330,1.37531,1
550,Toronto,5350017.0,8.0,13:05,11.0,7906,330,1.37531,1
551,Toronto,5350017.0,8.0,13:10,22.0,7906,330,1.37531,1
552,Toronto,5350017.0,8.0,15:00,24.0,7906,330,1.37531,2
553,Toronto,5350017.0,8.0,15:15,20.0,7906,330,1.37531,1
554,Toronto,5350017.0,8.0,17:30,4.0,7906,330,1.37531,1
555,Toronto,5350017.0,8.0,17:30,19.0,7906,330,1.37531,2
556,Toronto,5350017.0,8.0,20:00,7.0,7906,330,1.37531,1
557,Toronto,5350017.0,8.0,20:30,22.0,7906,330,1.37531,1
558,Toronto,5350017.0,9.0,11:35,1.0,7906,330,1.37531,1
559,Toronto,5350017.0,9.0,12:00,7.0,7906,330,1.37531,1
560,Toronto,5350017.0,9.0,13:00,7.0,7906,330,1.37531,1
561,Toronto,5350017.0,9.0,13:00,23.0,7906,330,1.37531,1
562,Toronto,5350017.0,9.0,13:30,18.0,7906,330,1.37531,1
563,Toronto,5350017.0,9.0,16:00,24.0,7906,330,1.37531,1
564,Toronto,5350017.0,9.0,17:30,1.0,7906,330,1.37531,1
565,Toronto,5350017.0,9.0,19:00,12.0,7906,330,1.37531,1
566,Toronto,5350017.0,9.0,20:05,8.0,7906,330,1.37531,1
567,Toronto,5350017.0,9.0,23:00,24.0,7906,330,1.37531,1
568,Toronto,5350017.0,10.0,08:25,22.0,7906,330,1.37531,1
569,Toronto,5350017.0,10.0,13:40,4.0,7906,330,1.37531,1
570,Toronto,5350017.0,10.0,18:30,28.0,7906,330,1.37531,1
571,Toronto,5350017.0,12.0,08:00,29.0,7906,330,1.37531,1
572,Toronto,5350018.0,6.0,10:40,15.0,2456,135,0.35178000000000004,1
573,Toronto,5350018.0,7.0,15:09,20.0,2456,135,0.35178000000000004,1
574,Toronto,5350018.0,8.0,17:00,20.0,2456,135,0.35178000000000004,1
575,Toronto,5350018.0,8.0,17:25,3.0,2456,135,0.35178000000000004,1
576,Toronto,5350018.0,9.0,21:00,26.0,2456,135,0.35178000000000004,1
577,Toronto,5350018.0,9.0,22:00,24.0,2456,135,0.35178000000000004,1
578,Toronto,5350018.0,11.0,17:30,4.0,2456,135,0.35178000000000004,1
579,Toronto,5350019.0,1.0,08:00,7.0,3258,120,0.24894000000000002,1
580,Toronto,5350019.0,5.0,03:00,24.0,3258,120,0.24894000000000002,1
581,Toronto,5350019.0,5.0,07:30,14.0,3258,120,0.24894000000000002,1
582,Toronto,5350019.0,6.0,09:15,11.0,3258,120,0.24894000000000002,1
583,Toronto,5350020.0,5.0,14:00,15.0,2390,35,0.7386199999999999,1
584,Toronto,5350020.0,5.0,22:45,24.0,2390,35,0.7386199999999999,1
585,Toronto,5350020.0,5.0,23:00,12.0,2390,35,0.7386199999999999,3
586,Toronto,5350020.0,6.0,04:25,14.0,2390,35,0.7386199999999999,1
587,Toronto,5350020.0,6.0,05:20,23.0,2390,35,0.7386199999999999,1
588,Toronto,5350020.0,6.0,13:00,6.0,2390,35,0.7386199999999999,1
589,Toronto,5350020.0,6.0,17:00,16.0,2390,35,0.7386199999999999,1
590,Toronto,5350020.0,7.0,00:00,20.0,2390,35,0.7386199999999999,1
591,Toronto,5350020.0,7.0,03:00,7.0,2390,35,0.7386199999999999,2
592,Toronto,5350020.0,7.0,05:55,7.0,2390,35,0.7386199999999999,2
593,Toronto,5350020.0,7.0,09:30,6.0,2390,35,0.7386199999999999,2
594,Toronto,5350020.0,7.0,21:00,5.0,2390,35,0.7386199999999999,1
595,Toronto,5350020.0,7.0,23:00,18.0,2390,35,0.7386199999999999,2
596,Toronto,5350020.0,8.0,15:30,15.0,2390,35,0.7386199999999999,1
597,Toronto,5350020.0,9.0,15:30,11.0,2390,35,0.7386199999999999,2
598,Toronto,5350020.0,9.0,18:30,30.0,2390,35,0.7386199999999999,1
599,Toronto,5350020.0,9.0,18:45,30.0,2390,35,0.7386199999999999,1
600,Toronto,5350020.0,10.0,00:00,17.0,2390,35,0.7386199999999999,1
601,Toronto,5350020.0,12.0,19:15,19.0,2390,35,0.7386199999999999,1
602,Toronto,5350021.0,6.0,11:30,14.0,5199,180,0.8680700000000001,1
603,Toronto,5350021.0,6.0,12:00,14.0,5199,180,0.8680700000000001,1
604,Toronto,5350021.0,7.0,01:30,14.0,5199,180,0.8680700000000001,1
605,Toronto,5350021.0,8.0,17:35,29.0,5199,180,0.8680700000000001,1
606,Toronto,5350021.0,8.0,23:00,31.0,5199,180,0.8680700000000001,1
607,Toronto,5350021.0,9.0,12:00,19.0,5199,180,0.8680700000000001,2
608,Toronto,5350021.0,9.0,22:55,17.0,5199,180,0.8680700000000001,1
609,Toronto,5350022.0,6.0,00:35,18.0,3883,85,0.55462,1
610,Toronto,5350022.0,9.0,16:00,9.0,3883,85,0.55462,1
611,Toronto,5350022.0,10.0,18:00,22.0,3883,85,0.55462,1
612,Toronto,5350022.0,11.0,22:00,15.0,3883,85,0.55462,1
613,Toronto,5350023.0,3.0,21:10,4.0,3208,55,0.68635,1
614,Toronto,5350023.0,6.0,16:30,13.0,3208,55,0.68635,1
615,Toronto,5350023.0,6.0,17:30,8.0,3208,55,0.68635,1
616,Toronto,5350023.0,7.0,00:30,2.0,3208,55,0.68635,1
617,Toronto,5350023.0,9.0,06:00,9.0,3208,55,0.68635,1
618,Toronto,5350023.0,9.0,06:30,1.0,3208,55,0.68635,1
619,Toronto,5350023.0,9.0,08:00,23.0,3208,55,0.68635,2
620,Toronto,5350023.0,9.0,18:10,26.0,3208,55,0.68635,1
621,Toronto,5350023.0,9.0,20:20,17.0,3208,55,0.68635,1
622,Toronto,5350023.0,10.0,17:10,19.0,3208,55,0.68635,1
623,Toronto,5350023.0,11.0,18:30,7.0,3208,55,0.68635,1
624,Toronto,5350024.0,7.0,12:20,7.0,6887,215,0.70927,1
625,Toronto,5350024.0,7.0,21:00,24.0,6887,215,0.70927,1
626,Toronto,5350024.0,9.0,16:00,21.0,6887,215,0.70927,1
627,Toronto,5350025.0,7.0,18:35,10.0,3456,105,0.5284300000000001,1
628,Toronto,5350025.0,8.0,16:10,3.0,3456,105,0.5284300000000001,1
629,Toronto,5350025.0,9.0,17:00,28.0,3456,105,0.5284300000000001,1
630,Toronto,5350025.0,11.0,10:10,18.0,3456,105,0.5284300000000001,1
631,Toronto,5350026.0,3.0,11:50,11.0,6486,250,0.7771899999999999,1
632,Toronto,5350026.0,5.0,23:00,31.0,6486,250,0.7771899999999999,1
633,Toronto,5350026.0,6.0,12:00,22.0,6486,250,0.7771899999999999,1
634,Toronto,5350026.0,7.0,01:45,3.0,6486,250,0.7771899999999999,1
635,Toronto,5350026.0,7.0,14:30,21.0,6486,250,0.7771899999999999,1
636,Toronto,5350026.0,9.0,15:00,2.0,6486,250,0.7771899999999999,1
637,Toronto,5350026.0,12.0,12:00,1.0,6486,250,0.7771899999999999,1
638,Toronto,5350027.0,5.0,15:00,14.0,4390,165,0.48531,1
639,Toronto,5350027.0,8.0,13:30,3.0,4390,165,0.48531,1
640,Toronto,5350027.0,8.0,16:00,14.0,4390,165,0.48531,1
641,Toronto,5350027.0,11.0,10:30,5.0,4390,165,0.48531,1
642,Toronto,5350028.01,7.0,20:30,14.0,1387,50,0.20715999999999998,1
643,Toronto,5350028.01,9.0,16:55,26.0,1387,50,0.20715999999999998,1
644,Toronto,5350028.01,9.0,19:30,18.0,1387,50,0.20715999999999998,2
645,Toronto,5350028.01,9.0,23:15,9.0,1387,50,0.20715999999999998,1
646,Toronto,5350028.01,12.0,10:30,27.0,1387,50,0.20715999999999998,1
647,Toronto,5350028.02,4.0,08:00,20.0,6198,240,0.46335,1
648,Toronto,5350028.02,5.0,00:00,17.0,6198,240,0.46335,1
649,Toronto,5350028.02,6.0,07:00,8.0,6198,240,0.46335,1
650,Toronto,5350028.02,6.0,18:23,3.0,6198,240,0.46335,1
651,Toronto,5350028.02,6.0,20:00,20.0,6198,240,0.46335,1
652,Toronto,5350028.02,6.0,21:00,19.0,6198,240,0.46335,1
653,Toronto,5350028.02,7.0,19:30,12.0,6198,240,0.46335,1
654,Toronto,5350028.02,7.0,20:15,18.0,6198,240,0.46335,1
655,Toronto,5350028.02,8.0,12:55,6.0,6198,240,0.46335,1
656,Toronto,5350028.02,10.0,00:30,9.0,6198,240,0.46335,1
657,Toronto,5350028.02,10.0,11:00,25.0,6198,240,0.46335,1
658,Toronto,5350028.02,10.0,12:05,23.0,6198,240,0.46335,1
659,Toronto,5350028.02,10.0,17:35,9.0,6198,240,0.46335,1
660,Toronto,5350028.02,10.0,18:00,6.0,6198,240,0.46335,1
661,Toronto,5350028.02,12.0,18:00,3.0,6198,240,0.46335,1
662,Toronto,5350028.02,12.0,23:00,8.0,6198,240,0.46335,1
663,Toronto,5350029.0,6.0,17:30,11.0,6987,325,0.6866899999999999,1
664,Toronto,5350029.0,7.0,16:00,15.0,6987,325,0.6866899999999999,1
665,Toronto,5350029.0,7.0,22:15,4.0,6987,325,0.6866899999999999,1
666,Toronto,5350029.0,8.0,11:30,29.0,6987,325,0.6866899999999999,1
667,Toronto,5350029.0,8.0,15:30,29.0,6987,325,0.6866899999999999,1
668,Toronto,5350029.0,9.0,14:45,29.0,6987,325,0.6866899999999999,1
669,Toronto,5350029.0,9.0,22:00,18.0,6987,325,0.6866899999999999,1
670,Toronto,5350029.0,10.0,00:50,26.0,6987,325,0.6866899999999999,1
671,Toronto,5350029.0,12.0,17:00,31.0,6987,325,0.6866899999999999,1
672,Toronto,5350030.0,3.0,20:57,3.0,4529,190,0.38708000000000004,1
673,Toronto,5350030.0,5.0,09:30,21.0,4529,190,0.38708000000000004,1
674,Toronto,5350030.0,6.0,11:45,13.0,4529,190,0.38708000000000004,1
675,Toronto,5350030.0,6.0,14:00,28.0,4529,190,0.38708000000000004,1
676,Toronto,5350030.0,7.0,10:00,27.0,4529,190,0.38708000000000004,1
677,Toronto,5350030.0,7.0,17:15,10.0,4529,190,0.38708000000000004,1
678,Toronto,5350030.0,8.0,08:30,13.0,4529,190,0.38708000000000004,1
679,Toronto,5350030.0,8.0,21:35,14.0,4529,190,0.38708000000000004,1
680,Toronto,5350030.0,8.0,23:45,13.0,4529,190,0.38708000000000004,2
681,Toronto,5350030.0,9.0,20:00,19.0,4529,190,0.38708000000000004,1
682,Toronto,5350030.0,11.0,09:30,20.0,4529,190,0.38708000000000004,1
683,Toronto,5350030.0,12.0,10:30,4.0,4529,190,0.38708000000000004,1
684,Toronto,5350031.0,7.0,08:55,18.0,6274,110,0.26375,1
685,Toronto,5350031.0,7.0,16:00,22.0,6274,110,0.26375,1
686,Toronto,5350031.0,7.0,19:05,10.0,6274,110,0.26375,1
687,Toronto,5350031.0,8.0,23:30,14.0,6274,110,0.26375,1
688,Toronto,5350031.0,9.0,11:30,23.0,6274,110,0.26375,2
689,Toronto,5350031.0,9.0,13:00,3.0,6274,110,0.26375,1
690,Toronto,5350031.0,9.0,22:00,28.0,6274,110,0.26375,1
691,Toronto,5350032.0,1.0,21:30,15.0,5363,225,0.4197,1
692,Toronto,5350032.0,4.0,02:00,26.0,5363,225,0.4197,1
693,Toronto,5350032.0,4.0,11:00,15.0,5363,225,0.4197,1
694,Toronto,5350032.0,4.0,23:00,7.0,5363,225,0.4197,1
695,Toronto,5350032.0,5.0,00:00,27.0,5363,225,0.4197,1
696,Toronto,5350032.0,5.0,14:00,5.0,5363,225,0.4197,1
697,Toronto,5350032.0,6.0,00:30,20.0,5363,225,0.4197,1
698,Toronto,5350032.0,6.0,02:06,3.0,5363,225,0.4197,1
699,Toronto,5350032.0,6.0,07:00,3.0,5363,225,0.4197,1
700,Toronto,5350032.0,6.0,12:30,27.0,5363,225,0.4197,1
701,Toronto,5350032.0,6.0,13:15,30.0,5363,225,0.4197,1
702,Toronto,5350032.0,6.0,18:00,3.0,5363,225,0.4197,1
703,Toronto,5350032.0,6.0,19:00,8.0,5363,225,0.4197,1
704,Toronto,5350032.0,6.0,20:00,29.0,5363,225,0.4197,2
705,Toronto,5350032.0,6.0,21:05,3.0,5363,225,0.4197,1
706,Toronto,5350032.0,7.0,10:00,3.0,5363,225,0.4197,1
707,Toronto,5350032.0,7.0,13:30,17.0,5363,225,0.4197,1
708,Toronto,5350032.0,7.0,14:15,15.0,5363,225,0.4197,1
709,Toronto,5350032.0,7.0,14:30,27.0,5363,225,0.4197,1
710,Toronto,5350032.0,7.0,23:50,16.0,5363,225,0.4197,1
711,Toronto,5350032.0,8.0,14:00,21.0,5363,225,0.4197,1
712,Toronto,5350032.0,9.0,09:30,16.0,5363,225,0.4197,1
713,Toronto,5350032.0,10.0,21:00,23.0,5363,225,0.4197,1
714,Toronto,5350032.0,10.0,22:00,31.0,5363,225,0.4197,2
715,Toronto,5350032.0,12.0,18:00,16.0,5363,225,0.4197,1
716,Toronto,5350033.0,2.0,17:00,7.0,5042,115,0.31956999999999997,1
717,Toronto,5350033.0,3.0,09:00,6.0,5042,115,0.31956999999999997,1
718,Toronto,5350033.0,5.0,22:00,8.0,5042,115,0.31956999999999997,1
719,Toronto,5350033.0,7.0,15:00,8.0,5042,115,0.31956999999999997,1
720,Toronto,5350033.0,7.0,22:00,25.0,5042,115,0.31956999999999997,1
721,Toronto,5350033.0,8.0,12:30,11.0,5042,115,0.31956999999999997,1
722,Toronto,5350033.0,8.0,14:50,11.0,5042,115,0.31956999999999997,1
