,City,GeoUID,Occurrence_Month,Occurrence_Time,Occurrence_Day,PopulationCT,BicycleT,Area(sqKm),CountTheft
2006,Toronto,5350034.02,8.0,17:30,18.0,5147,95,0.39824,1
2007,Toronto,5350034.02,8.0,18:50,25.0,5147,95,0.39824,1
2008,Toronto,5350034.02,8.0,23:00,7.0,5147,95,0.39824,1
2009,Toronto,5350034.02,9.0,09:05,9.0,5147,95,0.39824,1
2010,Toronto,5350034.02,9.0,12:00,19.0,5147,95,0.39824,1
2011,Toronto,5350034.02,9.0,13:00,3.0,5147,95,0.39824,1
2012,Toronto,5350034.02,9.0,15:30,14.0,5147,95,0.39824,1
2013,Toronto,5350034.02,9.0,15:50,7.0,5147,95,0.39824,1
2014,Toronto,5350034.02,9.0,17:00,7.0,5147,95,0.39824,1
2015,Toronto,5350034.02,9.0,17:35,1.0,5147,95,0.39824,1
2016,Toronto,5350034.02,9.0,19:00,9.0,5147,95,0.39824,1
2017,Toronto,5350034.02,9.0,21:15,17.0,5147,95,0.39824,1
2018,Toronto,5350034.02,10.0,08:00,20.0,5147,95,0.39824,1
2019,Toronto,5350034.02,10.0,18:30,20.0,5147,95,0.39824,1
2020,Toronto,5350034.02,10.0,19:00,26.0,5147,95,0.39824,1
2021,Toronto,5350034.02,11.0,05:10,29.0,5147,95,0.39824,1
2022,Toronto,5350034.02,11.0,08:10,1.0,5147,95,0.39824,1
2023,Toronto,5350034.02,11.0,09:55,6.0,5147,95,0.39824,1
2024,Toronto,5350034.02,11.0,10:00,12.0,5147,95,0.39824,1
2025,Toronto,5350034.02,11.0,13:00,26.0,5147,95,0.39824,1
2026,Toronto,5350034.02,11.0,13:10,12.0,5147,95,0.39824,1
2027,Toronto,5350034.02,12.0,17:00,1.0,5147,95,0.39824,1
2028,Toronto,5350034.02,12.0,23:30,16.0,5147,95,0.39824,1
2029,Toronto,5350035.0,1.0,07:30,26.0,9876,120,0.66273,1
2030,Toronto,5350035.0,1.0,08:15,20.0,9876,120,0.66273,1
2031,Toronto,5350035.0,1.0,12:00,15.0,9876,120,0.66273,1
2032,Toronto,5350035.0,2.0,08:50,27.0,9876,120,0.66273,1
2033,Toronto,5350035.0,3.0,10:40,26.0,9876,120,0.66273,2
2034,Toronto,5350035.0,3.0,23:00,18.0,9876,120,0.66273,1
2035,Toronto,5350035.0,4.0,00:30,29.0,9876,120,0.66273,1
2036,Toronto,5350035.0,4.0,06:00,22.0,9876,120,0.66273,1
2037,Toronto,5350035.0,4.0,07:00,11.0,9876,120,0.66273,1
2038,Toronto,5350035.0,4.0,08:40,21.0,9876,120,0.66273,1
2039,Toronto,5350035.0,4.0,09:05,10.0,9876,120,0.66273,1
2040,Toronto,5350035.0,4.0,16:00,22.0,9876,120,0.66273,1
2041,Toronto,5350035.0,4.0,16:35,10.0,9876,120,0.66273,1
2042,Toronto,5350035.0,4.0,17:10,8.0,9876,120,0.66273,1
2043,Toronto,5350035.0,4.0,19:02,22.0,9876,120,0.66273,1
2044,Toronto,5350035.0,4.0,20:00,23.0,9876,120,0.66273,2
2045,Toronto,5350035.0,4.0,20:00,24.0,9876,120,0.66273,1
2046,Toronto,5350035.0,4.0,21:00,27.0,9876,120,0.66273,1
2047,Toronto,5350035.0,4.0,22:00,29.0,9876,120,0.66273,2
2048,Toronto,5350035.0,4.0,23:15,19.0,9876,120,0.66273,1
2049,Toronto,5350035.0,5.0,07:00,27.0,9876,120,0.66273,1
2050,Toronto,5350035.0,5.0,08:00,18.0,9876,120,0.66273,1
2051,Toronto,5350035.0,5.0,08:50,3.0,9876,120,0.66273,1
2052,Toronto,5350035.0,5.0,09:00,4.0,9876,120,0.66273,1
2053,Toronto,5350035.0,5.0,09:00,15.0,9876,120,0.66273,2
2054,Toronto,5350035.0,5.0,09:30,13.0,9876,120,0.66273,1
2055,Toronto,5350035.0,5.0,12:00,1.0,9876,120,0.66273,1
2056,Toronto,5350035.0,5.0,13:45,15.0,9876,120,0.66273,1
2057,Toronto,5350035.0,5.0,15:30,8.0,9876,120,0.66273,1
2058,Toronto,5350035.0,5.0,15:55,13.0,9876,120,0.66273,1
2059,Toronto,5350035.0,5.0,17:30,15.0,9876,120,0.66273,2
2060,Toronto,5350035.0,5.0,18:10,14.0,9876,120,0.66273,1
2061,Toronto,5350035.0,5.0,18:30,24.0,9876,120,0.66273,1
2062,Toronto,5350035.0,5.0,20:50,12.0,9876,120,0.66273,1
2063,Toronto,5350035.0,5.0,22:45,22.0,9876,120,0.66273,2
2064,Toronto,5350035.0,6.0,06:24,12.0,9876,120,0.66273,1
2065,Toronto,5350035.0,6.0,08:00,13.0,9876,120,0.66273,1
2066,Toronto,5350035.0,6.0,08:00,21.0,9876,120,0.66273,1
2067,Toronto,5350035.0,6.0,08:30,7.0,9876,120,0.66273,1
2068,Toronto,5350035.0,6.0,13:00,2.0,9876,120,0.66273,1
2069,Toronto,5350035.0,6.0,14:00,6.0,9876,120,0.66273,1
2070,Toronto,5350035.0,6.0,14:00,10.0,9876,120,0.66273,1
2071,Toronto,5350035.0,6.0,14:00,17.0,9876,120,0.66273,1
2072,Toronto,5350035.0,6.0,15:05,19.0,9876,120,0.66273,1
2073,Toronto,5350035.0,6.0,16:00,16.0,9876,120,0.66273,1
2074,Toronto,5350035.0,6.0,16:30,16.0,9876,120,0.66273,1
2075,Toronto,5350035.0,6.0,17:15,21.0,9876,120,0.66273,1
2076,Toronto,5350035.0,6.0,17:30,1.0,9876,120,0.66273,1
2077,Toronto,5350035.0,6.0,17:30,5.0,9876,120,0.66273,1
2078,Toronto,5350035.0,6.0,19:00,24.0,9876,120,0.66273,1
2079,Toronto,5350035.0,6.0,19:30,12.0,9876,120,0.66273,1
2080,Toronto,5350035.0,6.0,20:30,23.0,9876,120,0.66273,1
2081,Toronto,5350035.0,6.0,21:15,2.0,9876,120,0.66273,2
2082,Toronto,5350035.0,6.0,21:25,26.0,9876,120,0.66273,1
2083,Toronto,5350035.0,6.0,21:30,16.0,9876,120,0.66273,1
2084,Toronto,5350035.0,6.0,23:57,21.0,9876,120,0.66273,1
2085,Toronto,5350035.0,7.0,00:01,29.0,9876,120,0.66273,1
2086,Toronto,5350035.0,7.0,02:15,15.0,9876,120,0.66273,1
2087,Toronto,5350035.0,7.0,06:45,3.0,9876,120,0.66273,1
2088,Toronto,5350035.0,7.0,08:00,21.0,9876,120,0.66273,1
2089,Toronto,5350035.0,7.0,08:20,6.0,9876,120,0.66273,1
2090,Toronto,5350035.0,7.0,09:10,7.0,9876,120,0.66273,2
2091,Toronto,5350035.0,7.0,09:30,28.0,9876,120,0.66273,1
2092,Toronto,5350035.0,7.0,10:00,19.0,9876,120,0.66273,1
2093,Toronto,5350035.0,7.0,11:00,27.0,9876,120,0.66273,1
2094,Toronto,5350035.0,7.0,13:10,1.0,9876,120,0.66273,1
2095,Toronto,5350035.0,7.0,14:00,18.0,9876,120,0.66273,1
2096,Toronto,5350035.0,7.0,14:26,22.0,9876,120,0.66273,1
2097,Toronto,5350035.0,7.0,16:00,2.0,9876,120,0.66273,1
2098,Toronto,5350035.0,7.0,18:36,6.0,9876,120,0.66273,1
2099,Toronto,5350035.0,7.0,20:00,25.0,9876,120,0.66273,1
2100,Toronto,5350035.0,7.0,20:45,4.0,9876,120,0.66273,1
2101,Toronto,5350035.0,7.0,21:25,9.0,9876,120,0.66273,1
2102,Toronto,5350035.0,7.0,22:25,24.0,9876,120,0.66273,1
2103,Toronto,5350035.0,7.0,22:40,5.0,9876,120,0.66273,1
2104,Toronto,5350035.0,7.0,23:00,4.0,9876,120,0.66273,1
2105,Toronto,5350035.0,7.0,23:10,18.0,9876,120,0.66273,1
2106,Toronto,5350035.0,8.0,07:05,2.0,9876,120,0.66273,1
2107,Toronto,5350035.0,8.0,07:50,28.0,9876,120,0.66273,1
2108,Toronto,5350035.0,8.0,08:15,1.0,9876,120,0.66273,1
2109,Toronto,5350035.0,8.0,08:45,10.0,9876,120,0.66273,1
2110,Toronto,5350035.0,8.0,09:00,29.0,9876,120,0.66273,1
2111,Toronto,5350035.0,8.0,09:35,24.0,9876,120,0.66273,1
2112,Toronto,5350035.0,8.0,10:25,1.0,9876,120,0.66273,1
2113,Toronto,5350035.0,8.0,12:50,15.0,9876,120,0.66273,1
2114,Toronto,5350035.0,8.0,12:55,20.0,9876,120,0.66273,1
2115,Toronto,5350035.0,8.0,13:00,12.0,9876,120,0.66273,1
2116,Toronto,5350035.0,8.0,13:00,18.0,9876,120,0.66273,1
2117,Toronto,5350035.0,8.0,14:00,10.0,9876,120,0.66273,1
2118,Toronto,5350035.0,8.0,14:00,28.0,9876,120,0.66273,1
2119,Toronto,5350035.0,8.0,14:30,21.0,9876,120,0.66273,1
2120,Toronto,5350035.0,8.0,16:00,8.0,9876,120,0.66273,1
2121,Toronto,5350035.0,8.0,16:00,29.0,9876,120,0.66273,1
2122,Toronto,5350035.0,8.0,16:30,19.0,9876,120,0.66273,1
2123,Toronto,5350035.0,8.0,17:55,23.0,9876,120,0.66273,1
2124,Toronto,5350035.0,8.0,18:30,26.0,9876,120,0.66273,2
2125,Toronto,5350035.0,8.0,18:45,24.0,9876,120,0.66273,1
2126,Toronto,5350035.0,8.0,19:10,15.0,9876,120,0.66273,1
2127,Toronto,5350035.0,8.0,20:30,24.0,9876,120,0.66273,1
2128,Toronto,5350035.0,8.0,21:30,8.0,9876,120,0.66273,2
2129,Toronto,5350035.0,8.0,21:30,31.0,9876,120,0.66273,1
2130,Toronto,5350035.0,9.0,02:50,26.0,9876,120,0.66273,1
2131,Toronto,5350035.0,9.0,09:00,14.0,9876,120,0.66273,1
2132,Toronto,5350035.0,9.0,09:00,27.0,9876,120,0.66273,1
2133,Toronto,5350035.0,9.0,09:00,29.0,9876,120,0.66273,1
2134,Toronto,5350035.0,9.0,09:15,13.0,9876,120,0.66273,1
2135,Toronto,5350035.0,9.0,10:00,5.0,9876,120,0.66273,2
2136,Toronto,5350035.0,9.0,10:40,13.0,9876,120,0.66273,1
2137,Toronto,5350035.0,9.0,11:00,13.0,9876,120,0.66273,1
2138,Toronto,5350035.0,9.0,13:00,7.0,9876,120,0.66273,2
2139,Toronto,5350035.0,9.0,15:00,2.0,9876,120,0.66273,2
2140,Toronto,5350035.0,9.0,15:30,8.0,9876,120,0.66273,1
2141,Toronto,5350035.0,9.0,15:30,10.0,9876,120,0.66273,2
2142,Toronto,5350035.0,9.0,15:45,24.0,9876,120,0.66273,1
2143,Toronto,5350035.0,9.0,16:30,12.0,9876,120,0.66273,1
2144,Toronto,5350035.0,9.0,17:00,26.0,9876,120,0.66273,1
2145,Toronto,5350035.0,9.0,17:05,26.0,9876,120,0.66273,1
2146,Toronto,5350035.0,9.0,18:10,10.0,9876,120,0.66273,1
2147,Toronto,5350035.0,9.0,18:30,19.0,9876,120,0.66273,1
2148,Toronto,5350035.0,9.0,19:00,23.0,9876,120,0.66273,1
2149,Toronto,5350035.0,9.0,19:45,24.0,9876,120,0.66273,1
2150,Toronto,5350035.0,10.0,07:30,4.0,9876,120,0.66273,1
2151,Toronto,5350035.0,10.0,08:00,30.0,9876,120,0.66273,1
2152,Toronto,5350035.0,10.0,09:00,25.0,9876,120,0.66273,1
2153,Toronto,5350035.0,10.0,09:15,12.0,9876,120,0.66273,2
2154,Toronto,5350035.0,10.0,09:15,18.0,9876,120,0.66273,1
2155,Toronto,5350035.0,10.0,09:30,19.0,9876,120,0.66273,1
2156,Toronto,5350035.0,10.0,10:30,27.0,9876,120,0.66273,1
2157,Toronto,5350035.0,10.0,12:00,24.0,9876,120,0.66273,1
2158,Toronto,5350035.0,10.0,12:30,24.0,9876,120,0.66273,1
2159,Toronto,5350035.0,10.0,12:35,2.0,9876,120,0.66273,1
2160,Toronto,5350035.0,10.0,13:30,20.0,9876,120,0.66273,1
2161,Toronto,5350035.0,10.0,14:30,2.0,9876,120,0.66273,1
2162,Toronto,5350035.0,10.0,14:30,23.0,9876,120,0.66273,1
2163,Toronto,5350035.0,10.0,14:50,2.0,9876,120,0.66273,1
2164,Toronto,5350035.0,10.0,16:20,10.0,9876,120,0.66273,1
2165,Toronto,5350035.0,10.0,17:30,6.0,9876,120,0.66273,1
2166,Toronto,5350035.0,10.0,18:00,26.0,9876,120,0.66273,1
2167,Toronto,5350035.0,10.0,18:30,19.0,9876,120,0.66273,1
2168,Toronto,5350035.0,10.0,18:59,9.0,9876,120,0.66273,1
2169,Toronto,5350035.0,10.0,19:15,31.0,9876,120,0.66273,1
2170,Toronto,5350035.0,10.0,19:30,3.0,9876,120,0.66273,1
2171,Toronto,5350035.0,10.0,20:00,21.0,9876,120,0.66273,2
2172,Toronto,5350035.0,10.0,21:00,10.0,9876,120,0.66273,1
2173,Toronto,5350035.0,10.0,22:35,28.0,9876,120,0.66273,2
2174,Toronto,5350035.0,11.0,07:10,30.0,9876,120,0.66273,1
2175,Toronto,5350035.0,11.0,08:30,15.0,9876,120,0.66273,1
2176,Toronto,5350035.0,11.0,08:30,28.0,9876,120,0.66273,1
2177,Toronto,5350035.0,11.0,08:45,23.0,9876,120,0.66273,1
2178,Toronto,5350035.0,11.0,10:00,8.0,9876,120,0.66273,1
2179,Toronto,5350035.0,11.0,13:35,29.0,9876,120,0.66273,1
2180,Toronto,5350035.0,11.0,15:00,16.0,9876,120,0.66273,1
2181,Toronto,5350035.0,11.0,18:30,20.0,9876,120,0.66273,2
2182,Toronto,5350035.0,11.0,19:20,22.0,9876,120,0.66273,1
2183,Toronto,5350035.0,11.0,20:00,16.0,9876,120,0.66273,1
2184,Toronto,5350035.0,11.0,21:00,29.0,9876,120,0.66273,1
2185,Toronto,5350035.0,11.0,23:00,16.0,9876,120,0.66273,1
2186,Toronto,5350035.0,11.0,23:45,26.0,9876,120,0.66273,1
2187,Toronto,5350035.0,11.0,23:50,11.0,9876,120,0.66273,1
2188,Toronto,5350035.0,12.0,15:00,15.0,9876,120,0.66273,1
2189,Toronto,5350035.0,12.0,15:45,20.0,9876,120,0.66273,1
2190,Toronto,5350036.0,5.0,01:30,28.0,5487,210,0.38343,1
2191,Toronto,5350036.0,5.0,19:00,12.0,5487,210,0.38343,1
2192,Toronto,5350036.0,5.0,19:00,19.0,5487,210,0.38343,1
2193,Toronto,5350036.0,6.0,09:30,20.0,5487,210,0.38343,1
2194,Toronto,5350036.0,6.0,23:05,9.0,5487,210,0.38343,1
2195,Toronto,5350036.0,7.0,07:00,15.0,5487,210,0.38343,1
2196,Toronto,5350036.0,7.0,10:00,18.0,5487,210,0.38343,1
2197,Toronto,5350036.0,7.0,19:00,18.0,5487,210,0.38343,1
2198,Toronto,5350036.0,8.0,02:00,13.0,5487,210,0.38343,2
2199,Toronto,5350036.0,8.0,21:30,5.0,5487,210,0.38343,1
2200,Toronto,5350036.0,9.0,01:46,30.0,5487,210,0.38343,1
2201,Toronto,5350036.0,9.0,09:30,16.0,5487,210,0.38343,1
2202,Toronto,5350036.0,9.0,18:05,10.0,5487,210,0.38343,1
2203,Toronto,5350036.0,9.0,21:30,19.0,5487,210,0.38343,1
2204,Toronto,5350036.0,10.0,01:45,1.0,5487,210,0.38343,1
2205,Toronto,5350036.0,10.0,12:00,27.0,5487,210,0.38343,1
2206,Toronto,5350036.0,10.0,17:25,3.0,5487,210,0.38343,2
2207,Toronto,5350036.0,10.0,20:00,28.0,5487,210,0.38343,1
2208,Toronto,5350036.0,10.0,23:00,8.0,5487,210,0.38343,1
2209,Toronto,5350036.0,11.0,07:15,10.0,5487,210,0.38343,2
2210,Toronto,5350036.0,11.0,17:30,28.0,5487,210,0.38343,1
2211,Toronto,5350036.0,12.0,08:00,9.0,5487,210,0.38343,1
2212,Toronto,5350036.0,12.0,13:01,17.0,5487,210,0.38343,1
2213,Toronto,5350037.0,1.0,00:00,30.0,4494,290,0.45102,1
2214,Toronto,5350037.0,1.0,11:00,25.0,4494,290,0.45102,1
2215,Toronto,5350037.0,1.0,13:05,16.0,4494,290,0.45102,1
2216,Toronto,5350037.0,3.0,14:55,26.0,4494,290,0.45102,1
2217,Toronto,5350037.0,3.0,16:40,28.0,4494,290,0.45102,1
2218,Toronto,5350037.0,3.0,18:00,21.0,4494,290,0.45102,1
2219,Toronto,5350037.0,3.0,21:00,21.0,4494,290,0.45102,1
2220,Toronto,5350037.0,3.0,22:45,25.0,4494,290,0.45102,1
2221,Toronto,5350037.0,4.0,01:00,13.0,4494,290,0.45102,1
2222,Toronto,5350037.0,4.0,14:05,8.0,4494,290,0.45102,1
2223,Toronto,5350037.0,5.0,06:30,20.0,4494,290,0.45102,1
2224,Toronto,5350037.0,5.0,09:00,3.0,4494,290,0.45102,1
2225,Toronto,5350037.0,5.0,14:15,23.0,4494,290,0.45102,1
2226,Toronto,5350037.0,5.0,15:30,25.0,4494,290,0.45102,1
2227,Toronto,5350037.0,5.0,17:35,24.0,4494,290,0.45102,1
2228,Toronto,5350037.0,5.0,19:15,31.0,4494,290,0.45102,2
2229,Toronto,5350037.0,5.0,19:25,3.0,4494,290,0.45102,1
2230,Toronto,5350037.0,5.0,23:00,29.0,4494,290,0.45102,1
2231,Toronto,5350037.0,6.0,10:30,22.0,4494,290,0.45102,1
2232,Toronto,5350037.0,6.0,12:30,14.0,4494,290,0.45102,1
2233,Toronto,5350037.0,6.0,12:45,26.0,4494,290,0.45102,1
2234,Toronto,5350037.0,6.0,13:00,8.0,4494,290,0.45102,1
2235,Toronto,5350037.0,6.0,17:00,5.0,4494,290,0.45102,1
2236,Toronto,5350037.0,6.0,17:18,19.0,4494,290,0.45102,1
2237,Toronto,5350037.0,6.0,19:55,22.0,4494,290,0.45102,1
2238,Toronto,5350037.0,6.0,20:45,14.0,4494,290,0.45102,1
2239,Toronto,5350037.0,7.0,04:15,14.0,4494,290,0.45102,1
2240,Toronto,5350037.0,7.0,09:15,26.0,4494,290,0.45102,1
2241,Toronto,5350037.0,7.0,10:00,24.0,4494,290,0.45102,1
2242,Toronto,5350037.0,7.0,10:00,26.0,4494,290,0.45102,1
2243,Toronto,5350037.0,7.0,12:00,20.0,4494,290,0.45102,1
2244,Toronto,5350037.0,7.0,15:30,25.0,4494,290,0.45102,1
2245,Toronto,5350037.0,7.0,16:05,16.0,4494,290,0.45102,1
2246,Toronto,5350037.0,7.0,17:00,16.0,4494,290,0.45102,1
2247,Toronto,5350037.0,7.0,19:15,5.0,4494,290,0.45102,1
2248,Toronto,5350037.0,7.0,23:30,15.0,4494,290,0.45102,1
2249,Toronto,5350037.0,8.0,00:00,24.0,4494,290,0.45102,2
2250,Toronto,5350037.0,8.0,01:00,2.0,4494,290,0.45102,1
2251,Toronto,5350037.0,8.0,01:45,11.0,4494,290,0.45102,1
2252,Toronto,5350037.0,8.0,12:15,3.0,4494,290,0.45102,1
2253,Toronto,5350037.0,8.0,13:00,28.0,4494,290,0.45102,1
2254,Toronto,5350037.0,8.0,20:35,21.0,4494,290,0.45102,1
2255,Toronto,5350037.0,8.0,21:00,2.0,4494,290,0.45102,1
2256,Toronto,5350037.0,9.0,10:00,14.0,4494,290,0.45102,1
2257,Toronto,5350037.0,9.0,17:10,10.0,4494,290,0.45102,2
2258,Toronto,5350037.0,9.0,19:00,12.0,4494,290,0.45102,1
2259,Toronto,5350037.0,9.0,22:00,18.0,4494,290,0.45102,1
2260,Toronto,5350037.0,10.0,00:00,24.0,4494,290,0.45102,1
2261,Toronto,5350037.0,10.0,06:05,15.0,4494,290,0.45102,1
2262,Toronto,5350037.0,10.0,08:57,5.0,4494,290,0.45102,1
2263,Toronto,5350037.0,10.0,12:45,27.0,4494,290,0.45102,1
2264,Toronto,5350037.0,10.0,17:00,24.0,4494,290,0.45102,1
2265,Toronto,5350037.0,10.0,19:35,9.0,4494,290,0.45102,1
2266,Toronto,5350037.0,10.0,20:00,1.0,4494,290,0.45102,1
2267,Toronto,5350037.0,10.0,21:00,9.0,4494,290,0.45102,1
2268,Toronto,5350037.0,10.0,22:00,23.0,4494,290,0.45102,1
2269,Toronto,5350037.0,10.0,22:30,11.0,4494,290,0.45102,1
2270,Toronto,5350037.0,10.0,23:30,4.0,4494,290,0.45102,1
2271,Toronto,5350037.0,11.0,02:00,29.0,4494,290,0.45102,1
2272,Toronto,5350037.0,11.0,14:00,20.0,4494,290,0.45102,1
2273,Toronto,5350037.0,11.0,15:05,7.0,4494,290,0.45102,1
2274,Toronto,5350037.0,11.0,16:30,20.0,4494,290,0.45102,1
2275,Toronto,5350038.0,2.0,08:00,27.0,3772,275,0.36616,1
2276,Toronto,5350038.0,2.0,09:25,18.0,3772,275,0.36616,1
2277,Toronto,5350038.0,2.0,11:00,13.0,3772,275,0.36616,1
2278,Toronto,5350038.0,4.0,14:55,26.0,3772,275,0.36616,1
2279,Toronto,5350038.0,5.0,00:00,18.0,3772,275,0.36616,1
2280,Toronto,5350038.0,5.0,02:20,17.0,3772,275,0.36616,1
2281,Toronto,5350038.0,5.0,03:45,13.0,3772,275,0.36616,1
2282,Toronto,5350038.0,5.0,08:55,29.0,3772,275,0.36616,1
2283,Toronto,5350038.0,5.0,13:00,2.0,3772,275,0.36616,1
2284,Toronto,5350038.0,5.0,15:05,10.0,3772,275,0.36616,1
2285,Toronto,5350038.0,5.0,18:30,17.0,3772,275,0.36616,1
2286,Toronto,5350038.0,5.0,21:00,9.0,3772,275,0.36616,1
2287,Toronto,5350038.0,6.0,12:00,21.0,3772,275,0.36616,1
2288,Toronto,5350038.0,6.0,13:15,20.0,3772,275,0.36616,1
2289,Toronto,5350038.0,6.0,21:05,12.0,3772,275,0.36616,1
2290,Toronto,5350038.0,6.0,21:30,25.0,3772,275,0.36616,1
2291,Toronto,5350038.0,7.0,06:45,24.0,3772,275,0.36616,1
2292,Toronto,5350038.0,7.0,13:30,15.0,3772,275,0.36616,1
2293,Toronto,5350038.0,7.0,15:30,17.0,3772,275,0.36616,1
2294,Toronto,5350038.0,7.0,18:00,12.0,3772,275,0.36616,1
2295,Toronto,5350038.0,7.0,19:20,20.0,3772,275,0.36616,1
2296,Toronto,5350038.0,7.0,23:45,15.0,3772,275,0.36616,1
2297,Toronto,5350038.0,8.0,23:00,22.0,3772,275,0.36616,1
2298,Toronto,5350038.0,9.0,02:00,7.0,3772,275,0.36616,1
2299,Toronto,5350038.0,9.0,10:45,30.0,3772,275,0.36616,1
2300,Toronto,5350038.0,9.0,17:00,28.0,3772,275,0.36616,1
2301,Toronto,5350038.0,9.0,17:20,17.0,3772,275,0.36616,1
2302,Toronto,5350038.0,9.0,20:35,9.0,3772,275,0.36616,1
2303,Toronto,5350038.0,10.0,02:00,21.0,3772,275,0.36616,1
2304,Toronto,5350038.0,10.0,13:20,18.0,3772,275,0.36616,1
2305,Toronto,5350038.0,10.0,18:00,1.0,3772,275,0.36616,1
2306,Toronto,5350038.0,10.0,23:00,10.0,3772,275,0.36616,1
2307,Toronto,5350038.0,11.0,00:05,7.0,3772,275,0.36616,1
2308,Toronto,5350038.0,11.0,23:30,29.0,3772,275,0.36616,1
2309,Toronto,5350038.0,12.0,20:00,5.0,3772,275,0.36616,1
2310,Toronto,5350038.0,12.0,22:00,4.0,3772,275,0.36616,1
2311,Toronto,5350039.0,2.0,18:15,28.0,4192,165,0.31773,1
2312,Toronto,5350039.0,4.0,14:30,24.0,4192,165,0.31773,1
2313,Toronto,5350039.0,4.0,15:00,3.0,4192,165,0.31773,1
2314,Toronto,5350039.0,5.0,18:15,23.0,4192,165,0.31773,1
2315,Toronto,5350039.0,6.0,02:15,8.0,4192,165,0.31773,1
2316,Toronto,5350039.0,6.0,10:30,17.0,4192,165,0.31773,1
2317,Toronto,5350039.0,6.0,21:30,12.0,4192,165,0.31773,1
2318,Toronto,5350039.0,7.0,12:05,28.0,4192,165,0.31773,1
2319,Toronto,5350039.0,7.0,15:00,27.0,4192,165,0.31773,1
2320,Toronto,5350039.0,9.0,18:40,21.0,4192,165,0.31773,1
2321,Toronto,5350039.0,10.0,18:00,19.0,4192,165,0.31773,1
2322,Toronto,5350039.0,12.0,19:00,16.0,4192,165,0.31773,1
2323,Toronto,5350040.0,1.0,07:00,14.0,4568,305,0.36873,1
2324,Toronto,5350040.0,1.0,12:00,11.0,4568,305,0.36873,1
2325,Toronto,5350040.0,3.0,01:00,17.0,4568,305,0.36873,1
2326,Toronto,5350040.0,4.0,06:15,23.0,4568,305,0.36873,1
2327,Toronto,5350040.0,4.0,12:00,24.0,4568,305,0.36873,1
2328,Toronto,5350040.0,5.0,14:35,11.0,4568,305,0.36873,3
2329,Toronto,5350040.0,6.0,14:30,8.0,4568,305,0.36873,1
2330,Toronto,5350040.0,6.0,18:00,5.0,4568,305,0.36873,1
2331,Toronto,5350040.0,7.0,16:55,24.0,4568,305,0.36873,1
2332,Toronto,5350040.0,7.0,17:00,28.0,4568,305,0.36873,1
2333,Toronto,5350040.0,7.0,20:00,7.0,4568,305,0.36873,1
2334,Toronto,5350040.0,7.0,21:30,24.0,4568,305,0.36873,1
2335,Toronto,5350040.0,8.0,00:00,21.0,4568,305,0.36873,1
2336,Toronto,5350040.0,8.0,19:00,31.0,4568,305,0.36873,1
2337,Toronto,5350040.0,8.0,20:00,29.0,4568,305,0.36873,1
2338,Toronto,5350040.0,8.0,22:00,29.0,4568,305,0.36873,1
2339,Toronto,5350040.0,9.0,06:00,25.0,4568,305,0.36873,1
2340,Toronto,5350040.0,9.0,12:30,5.0,4568,305,0.36873,1
2341,Toronto,5350040.0,9.0,14:00,16.0,4568,305,0.36873,1
2342,Toronto,5350040.0,9.0,16:35,5.0,4568,305,0.36873,1
2343,Toronto,5350040.0,9.0,17:43,16.0,4568,305,0.36873,1
2344,Toronto,5350040.0,9.0,18:40,12.0,4568,305,0.36873,1
2345,Toronto,5350040.0,10.0,12:35,1.0,4568,305,0.36873,1
2346,Toronto,5350040.0,10.0,22:00,5.0,4568,305,0.36873,1
2347,Toronto,5350040.0,10.0,22:45,3.0,4568,305,0.36873,1
2348,Toronto,5350040.0,11.0,00:00,7.0,4568,305,0.36873,1
2349,Toronto,5350040.0,11.0,07:30,20.0,4568,305,0.36873,1
2350,Toronto,5350040.0,12.0,12:00,24.0,4568,305,0.36873,2
2351,Toronto,5350041.0,2.0,12:15,20.0,3453,310,0.31711999999999996,1
2352,Toronto,5350041.0,3.0,19:00,17.0,3453,310,0.31711999999999996,1
2353,Toronto,5350041.0,5.0,06:00,17.0,3453,310,0.31711999999999996,1
2354,Toronto,5350041.0,5.0,17:00,26.0,3453,310,0.31711999999999996,1
2355,Toronto,5350041.0,6.0,22:30,26.0,3453,310,0.31711999999999996,1
2356,Toronto,5350041.0,7.0,02:20,11.0,3453,310,0.31711999999999996,1
2357,Toronto,5350041.0,8.0,22:00,18.0,3453,310,0.31711999999999996,1
2358,Toronto,5350041.0,8.0,22:00,20.0,3453,310,0.31711999999999996,1
2359,Toronto,5350041.0,8.0,23:30,17.0,3453,310,0.31711999999999996,2
2360,Toronto,5350041.0,9.0,09:10,12.0,3453,310,0.31711999999999996,1
2361,Toronto,5350041.0,9.0,15:00,26.0,3453,310,0.31711999999999996,1
2362,Toronto,5350041.0,10.0,10:15,31.0,3453,310,0.31711999999999996,1
2363,Toronto,5350041.0,10.0,11:05,25.0,3453,310,0.31711999999999996,1
2364,Toronto,5350041.0,10.0,22:00,5.0,3453,310,0.31711999999999996,1
2365,Toronto,5350041.0,11.0,17:10,7.0,3453,310,0.31711999999999996,1
2366,Toronto,5350041.0,11.0,17:30,20.0,3453,310,0.31711999999999996,1
2367,Toronto,5350042.0,2.0,04:00,22.0,4570,450,0.48994,1
2368,Toronto,5350042.0,3.0,19:30,28.0,4570,450,0.48994,1
2369,Toronto,5350042.0,6.0,01:00,28.0,4570,450,0.48994,1
2370,Toronto,5350042.0,6.0,10:30,27.0,4570,450,0.48994,1
